"name";"location";"address";"address2";"city";"state";"zip";"phone";"phone_ext";"county";"email";"status";"type";"contact_firstname";"contact_lastname";"age_range";"transportation";"website";"accreditation";"daysopen";"hoursopen";"typeofcare";"language";"introduction";"additionalInfo";"pricing";"is_afterschool";"is_camp";"logo";"schools_served"
"TOWER HILL SCHOOL AFTER SCHOOL PROGRAM";;"2813 W. 17th Street";;"Wilmington";"DE";19806;"302-575-0550";;"NEW CASTLE";"csardo@towerhill.org";;;"Cindy";"Sardo";;;"http://www.towerhill.org/";;"Monday - Friday";"After School: 2:45pm - 6:00pm; Holiday Coverage: 7:30am - 6:00pm";;;"Tower Hill is pleased to offer four unique after school services for our families: After School Program, After School Enrichment Program, After School Holiday Program and Homework Club. The After School programs are for Tower Tots through 6th Grade, while the Homework Club is for seventh- and eighth-graders. Our After School Program mission is to provide each child with a positive, safe and enriching after school experience. We seek to engage each child in activities to support a diversity of interests as well as cognitive and physical abilities. As an extension of the Lower and Middle Schools, the After School Program encourages students to explore their talents and strengths. Extended Day: After School is an extension of our Lower and Middle School day program, where there’s time for a snack, homework, activities and relaxation. Students have the opportunity to unwind from their busy day, interact with friends and engage in a variety of activities. Enrichment: Our enrichment program offers all Tower Hill students in Tower Tots - Grade 6, the opportunity to participate in a wide variety of extracurricular activities. Classes, taught by Tower Hill faculty and outside specialists, include soccer, drama, ballet, Computer Explorers, chess, foreign language, LEGO® Mania, sewing, tennis, karate, gymnastics and more are offered here at Tower Hill School. ALL Tower Hill students in Tower Tots - Grade 6 are welcome to register for an enrichment class regardless of whether or not they are enrolled in the formal After School program. Holiday Coverage: Children attending holiday care will experience a fun, hands-on program that is thoughtfully planned to appeal to all ages. Approximately three weeks prior to a holiday, families will be able to register for holiday care. Hours are 7:30 a.m. - 6:00 p.m. except where noted.";;"After School: Days/wk 5 - Pick up Time 4:00pm: $1935, Pick up Time 5:00pm: $3425, Pick up Time 5:30pm: $4195,  Pick up Time 6:00pm: $4955; Days/wk 4 - Pick up Time 4:00pm: $1555, Pick up Time 5:00pm: $2740, Pick up Time 5:30pm: $3370, Pick up Time 6:00pm: $3975; Days/wk 3 - Pick up Time 4:00pm: $1165, Pick up Time 5:00pm: $2055, Pick up Time 5:30pm: $2535, Pick up Time 6:00pm: $2980; Days/wk 2 - Pick up Time 4:00pm: $775, Pick up Time 5:00pm: $1375, Pick up Time 5:30pm: $1700, Pick up Time 6:00pm: $2000; Days/wk 1 - Pick up Time 4:00pm: $400, Pick up Time 5:00pm: $690, Pick up Time 5:30pm: $835, Pick up Time 6:00pm: $995; Daily Drop-In Rate: $80 Full Day; $40 Half Day; Holiday Coverage Rate: $80 Full Day, $45 Half Day.";"YES";"NO";"http://www.towerhill.org/ftpimages/213/logo/Modern%20Shield_THS%20Logo.png";
"WILMINGTON AFTER SCHOOL MARTIAL ARTS CLASSES";;"1812 Marsh Road, Ste 421";;"Wilmington";"DE";19810;"302-529-7800";;"NEW CASTLE";"info@delawarekarate.com ";;;;;;"YES";"http://delawarekarate.com/";;;;;;"American Karate Studio in Wilmington now offers a special and unique A+ After School Program to elementary school based children. This unique program offers children a productive alternative to standard after school activities, while supplying parents a constructive After School experience for their children. The key attribute of the A+ Program is the motivational, goal oriented, karate classes that students partake in. Days however, are not one-dimensional and include exercise, structured games, and valuable down time for schoolwork, reading and other activities. Every day begins with us providing transportation from select area schools to our facility, and winds down with our conventional pick up times that are great for parents. From providing full-time After School supervision that begins the moment the school bell rings and keeping them busy with great martial arts activities and exercises, to helping kids build strong character and important life skills, there are so many reasons parents from all around the area choose American Karate Studio in Wilmington. We can't think of a better solution for busy, working parents who want to keep their kids safe, entertained and active after school.";;;"YES";"NO";"http://res.cloudinary.com/display97/image/upload/v1362515922/29912.png";
"BEACH BUDDIES OF LEWES - SCHOOL AGE CARE ";;"31174 Learning Lane";;"Lewes";"DE";19958;"302-644-1585";;"SUSSEX";;;;"Gina";"Ling";;;"http://www.beachbabieschildcare.com/";;"Monday - Friday";"6:30am until the start of the school day | end of the school day until 6:00pm";;;"Before School Program: Beach Buddies Before School program provides a morning program for children beginning at 6:30 until the school bus arrives. Each child will be offered breakfast and quiet activities until their busses arrive. After School Program: Beach Buddies After School program begins at the end of the school day when children arrive by bus and ends at 6:00 p.m. A weekly planned curriculum will be posted that facilitates activities, outdoors time, snack, and allotted homework time. School Closings/Holiday Care: Beach Buddies will provide care during school breaks, inclement weather and in-service weather and in-service day closings. We will keep children busy through fun activities and field trips. A separate form will be posted with the additional fees for such incidents.";;;"YES";"NO";"http://www.beachbabieschildcare.com/images/logo.png";
"4-H AFTERSCHOOL | KIRK MIDDLE SCHOOL";;"140 Brennan Drive";;"Newark";"DE";19713;"302-545-6584";;"NEW CASTLE";"ftaylor@udel.edu";;;"Fontella";"Taylor";;;"http://extension.udel.edu/4h/";;"Monday - Friday";"2:00pm - 5:00pm";;;"Delaware 4-H offers afterschool programs at schools and community centers in each of Delaware’s three counties. These programs target at-risk youth; each individual site has its own specific age ranges, target groups and/or enrollment guidelines. Are students in 4-H Afterschool considered to be 4-H members?  Yes!  In addition to club specific projects and programs, Afterschool members are eligible to participate in all 4-H contests, events, and camps, both at the county and state level, as well as activities associated with the Delaware State Fair. How are 4-H Afterschool programs different from traditional 4-H clubs?  In addition to traditional 4-H club projects, Afterschool students participate in projects that they or their club leaders have developed.  Unlike traditional 4-H clubs, Afterschool programs meet daily, during which members get homework and tutoring to help them improve their academic skills, receive nutritious snacks, and have organized recreation time in a safe and fun environment.";;;"YES";"NO";"http://s3.amazonaws.com/udextension/4h/files/2012/02/afterschool_banner.jpg";"Kirk Middle School"
"4-H AFTERSCHOOL | GARFIELD PARK ACTIVITY CENTER";;"26 Karlyn Drive";;"New Castle";"DE";19720;"302-831-8161";;"NEW CASTLE";"ctscott@udel.edu";;;"Carol";"Scott";;;"http://extension.udel.edu/4h/";;"Monday - Thursday";"2:45pm - 5:45pm ";;;"Delaware 4-H offers afterschool programs at schools and community centers in each of Delaware’s three counties. These programs target at-risk youth; each individual site has its own specific age ranges, target groups and/or enrollment guidelines. Are students in 4-H Afterschool considered to be 4-H members?  Yes!  In addition to club specific projects and programs, Afterschool members are eligible to participate in all 4-H contests, events, and camps, both at the county and state level, as well as activities associated with the Delaware State Fair. How are 4-H Afterschool programs different from traditional 4-H clubs?  In addition to traditional 4-H club projects, Afterschool students participate in projects that they or their club leaders have developed.  Unlike traditional 4-H clubs, Afterschool programs meet daily, during which members get homework and tutoring to help them improve their academic skills, receive nutritious snacks, and have organized recreation time in a safe and fun environment.";;;"YES";"NO";"http://s3.amazonaws.com/udextension/4h/files/2012/02/afterschool_banner.jpg";"Eisenburg Elementary School, McCullough Middle School "
"4-H AFTERSCHOOL | KNOLLWOOD COMMUNITY CENTER";;"4 Colby Avenue";;"Claymont";"DE";19703;"302-793-1627";;"NEW CASTLE";"salloway@udel.edu";;;"Shirley";"Ibrahimovic";;;"http://extension.udel.edu/4h/";;"Monday - Friday";"3:00pm - 6:00pm";;;"Delaware 4-H offers afterschool programs at schools and community centers in each of Delaware’s three counties. These programs target at-risk youth; each individual site has its own specific age ranges, target groups and/or enrollment guidelines. Are students in 4-H Afterschool considered to be 4-H members?  Yes!  In addition to club specific projects and programs, Afterschool members are eligible to participate in all 4-H contests, events, and camps, both at the county and state level, as well as activities associated with the Delaware State Fair. How are 4-H Afterschool programs different from traditional 4-H clubs?  In addition to traditional 4-H club projects, Afterschool students participate in projects that they or their club leaders have developed.  Unlike traditional 4-H clubs, Afterschool programs meet daily, during which members get homework and tutoring to help them improve their academic skills, receive nutritious snacks, and have organized recreation time in a safe and fun environment.";;;"YES";"NO";"http://s3.amazonaws.com/udextension/4h/files/2012/02/afterschool_banner.jpg";
"4-H AFTERSCHOOL | GAUGER MIDDLE SCHOOL";;"50 Gender Road";;"Newark";"DE";19713;"302-358-0445";;"NEW CASTLE";"ftaylor@udel.edu";;;"Fontella";"Taylor";;;"http://extension.udel.edu/4h/";;"Monday - Friday";"2:00pm - 5:00pm";;;"Delaware 4-H offers afterschool programs at schools and community centers in each of Delaware’s three counties. These programs target at-risk youth; each individual site has its own specific age ranges, target groups and/or enrollment guidelines. Are students in 4-H Afterschool considered to be 4-H members?  Yes!  In addition to club specific projects and programs, Afterschool members are eligible to participate in all 4-H contests, events, and camps, both at the county and state level, as well as activities associated with the Delaware State Fair. How are 4-H Afterschool programs different from traditional 4-H clubs?  In addition to traditional 4-H club projects, Afterschool students participate in projects that they or their club leaders have developed.  Unlike traditional 4-H clubs, Afterschool programs meet daily, during which members get homework and tutoring to help them improve their academic skills, receive nutritious snacks, and have organized recreation time in a safe and fun environment.";;;"YES";"NO";"http://s3.amazonaws.com/udextension/4h/files/2012/02/afterschool_banner.jpg";"Gauger Middle School"
"4-H AFTERSCHOOL | LIBERTY COURT";;"1289 Walker Road";;"Dover";"DE";19904;"302-730-4000";;"KENT";"srent@udel.edu";;;"Sequoia";"Rent";;;"http://extension.udel.edu/4h/";;"Monday - Friday";"3:30pm - 6:00pm ";;;"Delaware 4-H offers afterschool programs at schools and community centers in each of Delaware’s three counties. These programs target at-risk youth; each individual site has its own specific age ranges, target groups and/or enrollment guidelines. Are students in 4-H Afterschool considered to be 4-H members?  Yes!  In addition to club specific projects and programs, Afterschool members are eligible to participate in all 4-H contests, events, and camps, both at the county and state level, as well as activities associated with the Delaware State Fair. How are 4-H Afterschool programs different from traditional 4-H clubs?  In addition to traditional 4-H club projects, Afterschool students participate in projects that they or their club leaders have developed.  Unlike traditional 4-H clubs, Afterschool programs meet daily, during which members get homework and tutoring to help them improve their academic skills, receive nutritious snacks, and have organized recreation time in a safe and fun environment.";;"No cost to residents";"YES";"NO";"http://s3.amazonaws.com/udextension/4h/files/2012/02/afterschool_banner.jpg";"Capitol School District"
"4-H AFTERSCHOOL | MIFFLIN MEADOWS";;"100 Mifflin Meadows";;"Dover";"DE";19901;"302-530-1428";;"KENT";"cromeo@udel.edu";;;"Caroline";"Romeo";;;"http://extension.udel.edu/4h/";;"Monday - Friday";"3:30pm - 6:00pm ";;;"Delaware 4-H offers afterschool programs at schools and community centers in each of Delaware’s three counties. These programs target at-risk youth; each individual site has its own specific age ranges, target groups and/or enrollment guidelines. Are students in 4-H Afterschool considered to be 4-H members?  Yes!  In addition to club specific projects and programs, Afterschool members are eligible to participate in all 4-H contests, events, and camps, both at the county and state level, as well as activities associated with the Delaware State Fair. How are 4-H Afterschool programs different from traditional 4-H clubs?  In addition to traditional 4-H club projects, Afterschool students participate in projects that they or their club leaders have developed.  Unlike traditional 4-H clubs, Afterschool programs meet daily, during which members get homework and tutoring to help them improve their academic skills, receive nutritious snacks, and have organized recreation time in a safe and fun environment.";;"No cost to residents";"YES";"NO";"http://s3.amazonaws.com/udextension/4h/files/2012/02/afterschool_banner.jpg";"Caesar Rodney School District"
"4-H AFTERSCHOOL | CLARKS CORNER COMMUNITY CENTER";;"52 Clarks Corner";;"Harrington";"DE";19952;"302-530-1428";;"KENT";"macamp@udel.edu ";;;"Melissa";"Rapp";;;"http://extension.udel.edu/4h/";;"Monday - Friday";"3:30pm - 6:00pm ";;;"Delaware 4-H offers afterschool programs at schools and community centers in each of Delaware’s three counties. These programs target at-risk youth; each individual site has its own specific age ranges, target groups and/or enrollment guidelines. Are students in 4-H Afterschool considered to be 4-H members?  Yes!  In addition to club specific projects and programs, Afterschool members are eligible to participate in all 4-H contests, events, and camps, both at the county and state level, as well as activities associated with the Delaware State Fair. How are 4-H Afterschool programs different from traditional 4-H clubs?  In addition to traditional 4-H club projects, Afterschool students participate in projects that they or their club leaders have developed.  Unlike traditional 4-H clubs, Afterschool programs meet daily, during which members get homework and tutoring to help them improve their academic skills, receive nutritious snacks, and have organized recreation time in a safe and fun environment.";;"No cost to residents";"YES";"NO";"http://s3.amazonaws.com/udextension/4h/files/2012/02/afterschool_banner.jpg";
"4-H AFTERSCHOOL | CAPITAL GREEN";;"416 Sussex Avenue";;"Dover";"DE";19901;"302-530-1428";;"KENT";"raine517@yahoo.com";;;"Lorraine";"Dagley";;;"http://extension.udel.edu/4h/";;"Monday - Friday";"3:30pm - 6:00pm ";;;"Delaware 4-H offers afterschool programs at schools and community centers in each of Delaware’s three counties. These programs target at-risk youth; each individual site has its own specific age ranges, target groups and/or enrollment guidelines. Are students in 4-H Afterschool considered to be 4-H members?  Yes!  In addition to club specific projects and programs, Afterschool members are eligible to participate in all 4-H contests, events, and camps, both at the county and state level, as well as activities associated with the Delaware State Fair. How are 4-H Afterschool programs different from traditional 4-H clubs?  In addition to traditional 4-H club projects, Afterschool students participate in projects that they or their club leaders have developed.  Unlike traditional 4-H clubs, Afterschool programs meet daily, during which members get homework and tutoring to help them improve their academic skills, receive nutritious snacks, and have organized recreation time in a safe and fun environment.";;"No cost to residents";"YES";"NO";"http://s3.amazonaws.com/udextension/4h/files/2012/02/afterschool_banner.jpg";
"4-H AFTERSCHOOL | BURTON VILLAGE";;"37511 Burton Village Ave";;"Rehoboth Beach";"DE";19971;"302-362-6569";;"SUSSEX";"rdiaz@udel.edu";;;"Rene";"Diaz";;;"http://extension.udel.edu/4h/";;"Monday - Friday";"3:45pm - 6:00pm ";;;"Delaware 4-H offers afterschool programs at schools and community centers in each of Delaware’s three counties. These programs target at-risk youth; each individual site has its own specific age ranges, target groups and/or enrollment guidelines. Are students in 4-H Afterschool considered to be 4-H members?  Yes!  In addition to club specific projects and programs, Afterschool members are eligible to participate in all 4-H contests, events, and camps, both at the county and state level, as well as activities associated with the Delaware State Fair. How are 4-H Afterschool programs different from traditional 4-H clubs?  In addition to traditional 4-H club projects, Afterschool students participate in projects that they or their club leaders have developed.  Unlike traditional 4-H clubs, Afterschool programs meet daily, during which members get homework and tutoring to help them improve their academic skills, receive nutritious snacks, and have organized recreation time in a safe and fun environment.";;"$35.00 per week, Purchase of Care Accepted, and scholarships available";"YES";"NO";"http://s3.amazonaws.com/udextension/4h/files/2012/02/afterschool_banner.jpg";"Cape Henlopen School District"
"4-H AFTERSCHOOL | HICKORY TREE";;"38083 Community Lane";;"Selbyville";"DE";19975;"302-538-0226";;"SUSSEX";"rdiaz@udel.edu";;;"Rene";"Diaz";;;"http://extension.udel.edu/4h/";;"Monday - Friday";"Mon, Wed, Fri: 3:00pm - 6:00pm; Tues, Thurs: 3:00pm - 5:00pm";;;"Delaware 4-H offers afterschool programs at schools and community centers in each of Delaware’s three counties. These programs target at-risk youth; each individual site has its own specific age ranges, target groups and/or enrollment guidelines. Are students in 4-H Afterschool considered to be 4-H members?  Yes!  In addition to club specific projects and programs, Afterschool members are eligible to participate in all 4-H contests, events, and camps, both at the county and state level, as well as activities associated with the Delaware State Fair. How are 4-H Afterschool programs different from traditional 4-H clubs?  In addition to traditional 4-H club projects, Afterschool students participate in projects that they or their club leaders have developed.  Unlike traditional 4-H clubs, Afterschool programs meet daily, during which members get homework and tutoring to help them improve their academic skills, receive nutritious snacks, and have organized recreation time in a safe and fun environment.";;"$35.00 per week, Purchase of Care Accepted, and scholarships available";"YES";"NO";"http://s3.amazonaws.com/udextension/4h/files/2012/02/afterschool_banner.jpg";"Indian River School District"
"4-H AFTERSCHOOL | LA CASITA";;"200 Ingramtown Rd.";;"Georgetown";"DE";19947;"302-856-7303";;"SUSSEX";"rdiaz@udel.edu";;;"Rene";"Diaz";;;"http://extension.udel.edu/4h/";;;;;;"Delaware 4-H offers afterschool programs at schools and community centers in each of Delaware’s three counties. These programs target at-risk youth; each individual site has its own specific age ranges, target groups and/or enrollment guidelines. Are students in 4-H Afterschool considered to be 4-H members?  Yes!  In addition to club specific projects and programs, Afterschool members are eligible to participate in all 4-H contests, events, and camps, both at the county and state level, as well as activities associated with the Delaware State Fair. How are 4-H Afterschool programs different from traditional 4-H clubs?  In addition to traditional 4-H club projects, Afterschool students participate in projects that they or their club leaders have developed.  Unlike traditional 4-H clubs, Afterschool programs meet daily, during which members get homework and tutoring to help them improve their academic skills, receive nutritious snacks, and have organized recreation time in a safe and fun environment.";;;"YES";"NO";"http://s3.amazonaws.com/udextension/4h/files/2012/02/afterschool_banner.jpg";
"CITY OF NEWARK BEFORE AND AFTER SCHOOL PROGRAMS @ DOWNES E.S";;"220 Casho Mill Rd.";;"Newark";"DE";19711;"302-366-7000";;"NEW CASTLE";;;;;;;;"http://cityofnewarkde.us/";;"Monday - Friday";"7:00am - 8:15am | 3:00pm - 6:00pm";;;"The City of Newark  before  and  after  school  programs  offer children enriching learning opportunities in a fun environment and the ability to engage in a wide variety of activities. Activities include arts and crafts, indoor/outdoor play, games, homework help and special projects. This program is for Downes and West Park Elementary School students only. The Before School Center is open 7 - 8:15 a.m. and is for children in grades K - 5. Our After School Center is open 3 - 6 p.m. for children in grades K - 5 for both schools. September payment is due at the time of registration (form included at the back of brochure). You can sign up for recurring payments through the Parks and Recreation Office or pay online after initial registration is received. The program will not operate when schools are closed. October’s tuition will be due by September 10th. State of Delaware information forms are required prior to your child attending.  Paperwork will be mailed to you prior to your child’s attendance in the program. Purchase of Care is accepted at both sites.";;"Before Care - Fee: $148, RDF: $138; After Care - Fee: $169, RDF: $159";"YES";"NO";;
"CITY OF NEWARK BEFORE AND AFTER SCHOOL PROGRAMS @ WEST PARK E.S.";;"193 W Park Pl.";;"Newark";"DE";19711;"302-366-7000";;"NEW CASTLE";;;;;;;;"http://cityofnewarkde.us/";;"Monday - Friday";"7:00am - 8:15am | 3:00pm - 6:00pm";;;"The City of Newark  before  and  after  school  programs  offer children enriching learning opportunities in a fun environment and the ability to engage in a wide variety of activities. Activities include arts and crafts, indoor/outdoor play, games, homework help and special projects. This program is for Downes and West Park Elementary School students only. The Before School Center is open 7 - 8:15 a.m. and is for children in grades K - 5. Our After School Center is open 3 - 6 p.m. for children in grades K - 5 for both schools. September payment is due at the time of registration (form included at the back of brochure). You can sign up for recurring payments through the Parks and Recreation Office or pay online after initial registration is received. The program will not operate when schools are closed. October’s tuition will be due by September 10th. State of Delaware information forms are required prior to your child attending.  Paperwork will be mailed to you prior to your child’s attendance in the program. Purchase of Care is accepted at both sites.";;"Before Care - Fee: $148, RDF: $138; After Care - Fee: $169, RDF: $159";"YES";"NO";;
"BELLEVUE COMMUNITY CENTER SCHOOL AGE PROGRAM";;"510 Duncan Road, Suite A";;"Wilmington";"DE";19809;"302-762-1391";;"NEW CASTLE";;;;;;;;"http://bellevuecc.org/";;;;;;"Our School Age program offers an inclusive, fee-based, licensed program that provides a safe, fun and enriching environment for children before and after school. Children spend time with their friends and participate in structured activities designed to meet their interests and skills. Each activity is led by a skilled professional with a combination of college education, professional training and job experience. This background provides the foundation for future leaders to meet the developmental needs of school age children while enhancing the quality of their care. With Bellevue Community Center’s commitment to excellence and equity combined with our school age program’s commitment to high-quality care, you can have peace of mind knowing that your child is in good hands.";;;"YES";"NO";"http://bellevuecc.org/wp-content/themes/bellevuecc/images/bellevue-community-center-logo.png";
"Boys & Girls Clubs of Miami-Dade - Gwen Cherry Club";;"7090 NW 22 Avenue";;"Miami";"FL";33147;"305-694-4889";227;"MIAMI-DADE";"Omiller@bgcmia.org";;;"OJ";"Miller";"5–18";;"http://bgcmia.org/";;"Monday - Friday";"2:00pm - 7:00pm";;;"Boys & Girls Clubs of Miami-Dade has been serving youth in the community since 1940. What once was a single building and site for boys has grown to five Clubs that service thousands of boys and girls year-round, providing programs in the areas of character and leadership development, educational enhancement, career preparation, health and life skills, cultural arts and sports, fitness and recreation. The Clubs staffing, initiatives and programs are designed to inspire and enable young people and provide them with the resources to succeed and share in the American Dream. Boys & Girls Clubs of Miami-Dade’s Project Learn provides high-quality After-School services for children, 5-16 years old. Project Learn program offers core programming such as: homework assistance, arts & crafts, literacy and social skills. Additional programs include: music instruction, tennis, karate, dance, and intramural sports. The program runs concurrently with Miami-Dade County Public Schools’ schedule. The Clubs are also open on Teacher Planning Days and Spring Break. Our after school academic program and homework assistance, organized league basketball, baseball, football, cheerleading, and tennis programs are offered on a year-round basis in order to keep the children occupied as long as possible in a healthy, safe, productive, and enjoyable environment. Over 60% of youth crime is committed between the hours of 2-6pm. With our programs, we help decrease the number of children in the streets in the after-school hours, as well as during the weekends.";;;"YES";"NO";"http://bgcmia.org/wp-content/uploads/2014/07/boysgirlsclubmia-400.png";
