"name";"location";"address";"address2";"city";"state";"zip";"phone";"phone_ext";"county";"email";"status";"type";"contact_firstname";"contact_lastname";"age_range";"transportation";"website";"accreditation";"daysopen";"hoursopen";"typeofcare";"language";"introduction";"additionalInfo";"pricing";"is_afterschool";"is_camp";"logo";"schools_served"
"GOTR CHAMPAIGN COUNTY @ PLEASANT ACRES ELEMENTARY SCHOOL ";;"1625 SHORT ST";;"RANTOUL";"IL";61866;"217-239-2841";;"CHAMPAIGN";"nikki.mercer@girlsontherun.org";;;;;;;"http://www.girlsontherunofchampaigncounty.org/";;;;;;"Over a period of 10 weeks, girls in the 3rd through 5th grade participate in an after-school program like no other. Designed to allow every girl to recognize her inner strength, the Girls on the Run curriculum inspires girls to define their lives on their own terms. Throughout the season, the girls make new friends, build their confidence and celebrate all that makes them unique. The Girls on the Run lessons encourage positive emotional, social, mental and physical development. Participants explore and discuss their own beliefs around experiences and challenges girls face at this age. They also develop important strategies and skills to help them navigate life experiences. We start with helping the girls get a better understanding of who they are and what’s important to them. Then, we look at the importance of team work and healthy relationships. And, finally, the girls explore how they can positively connect with and shape the world. Physical activity is woven into our program to inspire an appreciation of fitness and to build habits that lead to a lifetime of health. At the end of each three month session, the girls participate in a Girls on the Run 5k event. This celebratory, non-competitive event is the culminating experience of the curriculum. Completing the 5k gives the girls a tangible understanding of the confidence that comes through accomplishment as well as a framework for setting and achieving life goals. Crossing the finish line is a defining moment when the girls realize that even the seemingly impossible IS possible.";;;"YES";"NO";"http://www.girlsontherunofchampaigncounty.org/public/img/logo_girlsontherun.png";
"GOTR CHAMPAIGN COUNTY @ THE STEPHENS FAMILY YMCA ";;"2501 FIELDS SOUTH DRIVE";;"CHAMPAIGN";"IL";61822;"217-239-2841";;"CHAMPAIGN";"nikki.mercer@girlsontherun.org";;;;;;;"http://www.girlsontherunofchampaigncounty.org/";;"Mon, Wed";"4:00pm - 5:30pm";;;"Over a period of 10 weeks, girls in the 3rd through 5th grade participate in an after-school program like no other. Designed to allow every girl to recognize her inner strength, the Girls on the Run curriculum inspires girls to define their lives on their own terms. Throughout the season, the girls make new friends, build their confidence and celebrate all that makes them unique. The Girls on the Run lessons encourage positive emotional, social, mental and physical development. Participants explore and discuss their own beliefs around experiences and challenges girls face at this age. They also develop important strategies and skills to help them navigate life experiences. We start with helping the girls get a better understanding of who they are and what’s important to them. Then, we look at the importance of team work and healthy relationships. And, finally, the girls explore how they can positively connect with and shape the world. Physical activity is woven into our program to inspire an appreciation of fitness and to build habits that lead to a lifetime of health. At the end of each three month session, the girls participate in a Girls on the Run 5k event. This celebratory, non-competitive event is the culminating experience of the curriculum. Completing the 5k gives the girls a tangible understanding of the confidence that comes through accomplishment as well as a framework for setting and achieving life goals. Crossing the finish line is a defining moment when the girls realize that even the seemingly impossible IS possible.";;;"YES";"NO";"http://www.girlsontherunofchampaigncounty.org/public/img/logo_girlsontherun.png";
"GOTR CHAMPAIGN COUNTY @ THOMAS PAINE ";;"1801 JAMES CHERRY DR";;"URBANA";"IL";61802;"217-239-2841";;"CHAMPAIGN";"nikki.mercer@girlsontherun.org";;;;;;;"http://www.girlsontherunofchampaigncounty.org/";;"Tues, Thurs";"3:00pm - 4:30pm";;;"Over a period of 10 weeks, girls in the 3rd through 5th grade participate in an after-school program like no other. Designed to allow every girl to recognize her inner strength, the Girls on the Run curriculum inspires girls to define their lives on their own terms. Throughout the season, the girls make new friends, build their confidence and celebrate all that makes them unique. The Girls on the Run lessons encourage positive emotional, social, mental and physical development. Participants explore and discuss their own beliefs around experiences and challenges girls face at this age. They also develop important strategies and skills to help them navigate life experiences. We start with helping the girls get a better understanding of who they are and what’s important to them. Then, we look at the importance of team work and healthy relationships. And, finally, the girls explore how they can positively connect with and shape the world. Physical activity is woven into our program to inspire an appreciation of fitness and to build habits that lead to a lifetime of health. At the end of each three month session, the girls participate in a Girls on the Run 5k event. This celebratory, non-competitive event is the culminating experience of the curriculum. Completing the 5k gives the girls a tangible understanding of the confidence that comes through accomplishment as well as a framework for setting and achieving life goals. Crossing the finish line is a defining moment when the girls realize that even the seemingly impossible IS possible.";;;"YES";"NO";"http://www.girlsontherunofchampaigncounty.org/public/img/logo_girlsontherun.png";
"GOTR CHAMPAIGN COUNTY @ UNIVERSITY PRIMARY ";;"51 GERTY DR.";;"CHAMPAIGN";"Il";61821;"217-239-2841";;"CHAMPAIGN";"nikki.mercer@girlsontherun.org";;;;;;;"http://www.girlsontherunofchampaigncounty.org/";;"Mon, Wed";"3:00pm - 4:15pm";;;"Over a period of 10 weeks, girls in the 3rd through 5th grade participate in an after-school program like no other. Designed to allow every girl to recognize her inner strength, the Girls on the Run curriculum inspires girls to define their lives on their own terms. Throughout the season, the girls make new friends, build their confidence and celebrate all that makes them unique. The Girls on the Run lessons encourage positive emotional, social, mental and physical development. Participants explore and discuss their own beliefs around experiences and challenges girls face at this age. They also develop important strategies and skills to help them navigate life experiences. We start with helping the girls get a better understanding of who they are and what’s important to them. Then, we look at the importance of team work and healthy relationships. And, finally, the girls explore how they can positively connect with and shape the world. Physical activity is woven into our program to inspire an appreciation of fitness and to build habits that lead to a lifetime of health. At the end of each three month session, the girls participate in a Girls on the Run 5k event. This celebratory, non-competitive event is the culminating experience of the curriculum. Completing the 5k gives the girls a tangible understanding of the confidence that comes through accomplishment as well as a framework for setting and achieving life goals. Crossing the finish line is a defining moment when the girls realize that even the seemingly impossible IS possible.";;;"YES";"NO";"http://www.girlsontherunofchampaigncounty.org/public/img/logo_girlsontherun.png";
"GOTR CHAMPAIGN COUNTY @ YANKEE RIDGE ELEMENTARY SCHOOL ";;"2102 S ANDERSON ST.";;"URBANA";"IL";61801;"217-239-2841";;"CHAMPAIGN";"nikki.mercer@girlsontherun.org";;;;;;;"http://www.girlsontherunofchampaigncounty.org/";;"Wed, Thurs";"3:00pm - 4:30pm ";;;"Over a period of 10 weeks, girls in the 3rd through 5th grade participate in an after-school program like no other. Designed to allow every girl to recognize her inner strength, the Girls on the Run curriculum inspires girls to define their lives on their own terms. Throughout the season, the girls make new friends, build their confidence and celebrate all that makes them unique. The Girls on the Run lessons encourage positive emotional, social, mental and physical development. Participants explore and discuss their own beliefs around experiences and challenges girls face at this age. They also develop important strategies and skills to help them navigate life experiences. We start with helping the girls get a better understanding of who they are and what’s important to them. Then, we look at the importance of team work and healthy relationships. And, finally, the girls explore how they can positively connect with and shape the world. Physical activity is woven into our program to inspire an appreciation of fitness and to build habits that lead to a lifetime of health. At the end of each three month session, the girls participate in a Girls on the Run 5k event. This celebratory, non-competitive event is the culminating experience of the curriculum. Completing the 5k gives the girls a tangible understanding of the confidence that comes through accomplishment as well as a framework for setting and achieving life goals. Crossing the finish line is a defining moment when the girls realize that even the seemingly impossible IS possible.";;;"YES";"NO";"http://www.girlsontherunofchampaigncounty.org/public/img/logo_girlsontherun.png";
"GIRLS ON THE RUN OF NORTHWEST ILLINOIS @ ALDEN-HEBRON ELEMENTARY";;"11915 PRICE ROAD";;"HEBRON";"IL";60034;"815-893-0259";;"MCHENRY";"info@gotrnwil.org";;;;;;;"https://www.gotrnwil.org/";;"Mon, Thurs";"2:45pm - 4:15pm";;;"Girls on the Run is our program for girls in 3rd-5th grade that encourages girls to recognize their individual strengths and celebrate connections with others. Each season, girls gain a better understanding of who they are and what's important to them, the value of teamwork and healthy relationships and how they can have a positive impact on the world. Girls also make a meaningful contribution to their community through a team-organized Community Impact Project. Physical activity is woven into the program to inspire an appreciation for fitness and healthy habits and teach life skills including treating others with care, practicing gratitude and managing emotions. Each season culminates with a Girls on the Run 5K event. This celebratory, non-competitive event provides girls with a sense of accomplishment and instills the value of goal setting at a young age.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Northwest%20Illinois.png";
"GIRLS ON THE RUN OF NORTHWEST ILLINOIS @ ALGONQUIN ROAD SCHOOL ";;"975 ALGONQUIN ROAD";;"FOX RIVER GROVE";"IL";60021;"815-893-0259";;"LAKE";"info@gotrnwil.org";;;;;;;"https://www.gotrnwil.org/";;"Tues, Wed";"3:20pm - 4:50pm";;;"Girls on the Run is our program for girls in 3rd-5th grade that encourages girls to recognize their individual strengths and celebrate connections with others. Each season, girls gain a better understanding of who they are and what's important to them, the value of teamwork and healthy relationships and how they can have a positive impact on the world. Girls also make a meaningful contribution to their community through a team-organized Community Impact Project. Physical activity is woven into the program to inspire an appreciation for fitness and healthy habits and teach life skills including treating others with care, practicing gratitude and managing emotions. Each season culminates with a Girls on the Run 5K event. This celebratory, non-competitive event provides girls with a sense of accomplishment and instills the value of goal setting at a young age.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Northwest%20Illinois.png";
"GIRLS ON THE RUN OF NORTHWEST ILLINOIS HEART & SOLE @ BELVIDERE SOUTH MIDDLE SCHOOL ";;"919 E. 6TH STREET";;"BELVIDERE";"IL";61008;"815-893-0259";;"BOONE";"info@gotrnwil.org";;;;;;;"https://www.gotrnwil.org/";;"Tues, Fri";"3:15pm - 4:45pm";;;"Heart & Sole is Girls on the Run's middle school program that meets the unique needs of girls in 6th-8th grade. The program considers the whole girl - body, brain, heart, spirit and social connection - in a positive, structured space where girls can learn about themselves, explore new ideas, cultivate empathy and strengthen connections. Running is incorporated into each lesson to encourage physical wellness and teach life skills such as team building, creating a support system, standing up for themselves and others and decision making. The girls prepare for a celebratory Girls on the Run 5K event at the end of the program. This non-competitive event fosters goal setting and a sense of confidence through accomplishment to last a lifetime.";;;"YES";"NO";"https://d2n3notmdf08g1.cloudfront.net/common/icons/Heart_Sole.png";
"GIRLS ON THE RUN OF NORTHWEST ILLINOIS @ BRIARGATE ELEMENTARY ";;"100 S WULFF";;"CARY";"IL";60013;"815-893-0259";;"MCHENRY";"info@gotrnwil.org";;;;;;;"https://www.gotrnwil.org/";;"Tues, Thurs";"3:30pm - 5:00pm";;;"Girls on the Run is our program for girls in 3rd-5th grade that encourages girls to recognize their individual strengths and celebrate connections with others. Each season, girls gain a better understanding of who they are and what's important to them, the value of teamwork and healthy relationships and how they can have a positive impact on the world. Girls also make a meaningful contribution to their community through a team-organized Community Impact Project. Physical activity is woven into the program to inspire an appreciation for fitness and healthy habits and teach life skills including treating others with care, practicing gratitude and managing emotions. Each season culminates with a Girls on the Run 5K event. This celebratory, non-competitive event provides girls with a sense of accomplishment and instills the value of goal setting at a young age.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Northwest%20Illinois.png";
"GIRLS ON THE RUN OF NORTHWEST ILLINOIS @ CANTERBURY ELEMENTARY SCHOOL ";;"875 CANTERBURY DR";;"CRYSTAL LAKE";"IL";60014;"815-893-0259";;"MCHENRY";"info@gotrnwil.org";;;;;;;"https://www.gotrnwil.org/";;"Tues, Thurs";"3:30pm - 5:00pm";;;"Girls on the Run is our program for girls in 3rd-5th grade that encourages girls to recognize their individual strengths and celebrate connections with others. Each season, girls gain a better understanding of who they are and what's important to them, the value of teamwork and healthy relationships and how they can have a positive impact on the world. Girls also make a meaningful contribution to their community through a team-organized Community Impact Project. Physical activity is woven into the program to inspire an appreciation for fitness and healthy habits and teach life skills including treating others with care, practicing gratitude and managing emotions. Each season culminates with a Girls on the Run 5K event. This celebratory, non-competitive event provides girls with a sense of accomplishment and instills the value of goal setting at a young age.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Northwest%20Illinois.png";
"GIRLS ON THE RUN OF NORTHWEST ILLINOIS @ CHAUNCEY H DUKER ";;"3711 W KANE AVE";;"MCHENRY";"IL";60050;"815-893-0259";;"MCHENRY";"info@gotrnwil.org";;;;;;;"https://www.gotrnwil.org/";;"Mon, Thurs";"3:30pm - 5:00pm";;;"Girls on the Run is our program for girls in 3rd-5th grade that encourages girls to recognize their individual strengths and celebrate connections with others. Each season, girls gain a better understanding of who they are and what's important to them, the value of teamwork and healthy relationships and how they can have a positive impact on the world. Girls also make a meaningful contribution to their community through a team-organized Community Impact Project. Physical activity is woven into the program to inspire an appreciation for fitness and healthy habits and teach life skills including treating others with care, practicing gratitude and managing emotions. Each season culminates with a Girls on the Run 5K event. This celebratory, non-competitive event provides girls with a sense of accomplishment and instills the value of goal setting at a young age.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Northwest%20Illinois.png";
"GIRLS ON THE RUN OF NORTHWEST ILLINOIS @ CONLEY ELEMENTARY ";;"750 ACADEMIC DRIVE";;"ALGONQUIN";"IL";60102;"815-893-0259";;"MCHENRY";"info@gotrnwil.org";;;;;;;"https://www.gotrnwil.org/";;"Mon, Wed";"3:30pm - 5:00pm";;;"Girls on the Run is our program for girls in 3rd-5th grade that encourages girls to recognize their individual strengths and celebrate connections with others. Each season, girls gain a better understanding of who they are and what's important to them, the value of teamwork and healthy relationships and how they can have a positive impact on the world. Girls also make a meaningful contribution to their community through a team-organized Community Impact Project. Physical activity is woven into the program to inspire an appreciation for fitness and healthy habits and teach life skills including treating others with care, practicing gratitude and managing emotions. Each season culminates with a Girls on the Run 5K event. This celebratory, non-competitive event provides girls with a sense of accomplishment and instills the value of goal setting at a young age.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Northwest%20Illinois.png";
"GIRLS ON THE RUN OF NORTHWEST ILLINOIS @ CORTLAND ELEMENTARY ";;"370 E LEXINGTON AVE";;"CORTLAND";"IL";60112;"815-893-0259";;"DEKALB";"info@gotrnwil.org";;;;;;;"https://www.gotrnwil.org/";;"Mon, Thurs";"3:30pm - 5:00pm";;;"Girls on the Run is our program for girls in 3rd-5th grade that encourages girls to recognize their individual strengths and celebrate connections with others. Each season, girls gain a better understanding of who they are and what's important to them, the value of teamwork and healthy relationships and how they can have a positive impact on the world. Girls also make a meaningful contribution to their community through a team-organized Community Impact Project. Physical activity is woven into the program to inspire an appreciation for fitness and healthy habits and teach life skills including treating others with care, practicing gratitude and managing emotions. Each season culminates with a Girls on the Run 5K event. This celebratory, non-competitive event provides girls with a sense of accomplishment and instills the value of goal setting at a young age.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Northwest%20Illinois.png";
"GIRLS ON THE RUN OF NORTHWEST ILLINOIS @ COTTON CREEK ";;"545 NEWPORT COURT";;"ISLAND LAKE";"IL";60042;"815-893-0259";;"LAKE";"info@gotrnwil.org";;;;;;;"https://www.gotrnwil.org/";;"Mon, Tues, Wed, Thurs";"3:45pm - 5:15pm";;;"Girls on the Run is our program for girls in 3rd-5th grade that encourages girls to recognize their individual strengths and celebrate connections with others. Each season, girls gain a better understanding of who they are and what's important to them, the value of teamwork and healthy relationships and how they can have a positive impact on the world. Girls also make a meaningful contribution to their community through a team-organized Community Impact Project. Physical activity is woven into the program to inspire an appreciation for fitness and healthy habits and teach life skills including treating others with care, practicing gratitude and managing emotions. Each season culminates with a Girls on the Run 5K event. This celebratory, non-competitive event provides girls with a sense of accomplishment and instills the value of goal setting at a young age.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Northwest%20Illinois.png";
"GIRLS ON THE RUN OF NORTHWEST ILLINOIS @ COVENTRY ELEMENTARY ";;"820 DARLINGTON LANE";;"CRYSTAL LAKE";"IL";60014;"815-893-0259";;"MCHENRY";"info@gotrnwil.org";;;;;;;"https://www.gotrnwil.org/";;"Mon, Wed";"3:45pm - 5:15pm";;;"Girls on the Run is our program for girls in 3rd-5th grade that encourages girls to recognize their individual strengths and celebrate connections with others. Each season, girls gain a better understanding of who they are and what's important to them, the value of teamwork and healthy relationships and how they can have a positive impact on the world. Girls also make a meaningful contribution to their community through a team-organized Community Impact Project. Physical activity is woven into the program to inspire an appreciation for fitness and healthy habits and teach life skills including treating others with care, practicing gratitude and managing emotions. Each season culminates with a Girls on the Run 5K event. This celebratory, non-competitive event provides girls with a sense of accomplishment and instills the value of goal setting at a young age.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Northwest%20Illinois.png";
