"name";"location";"address";"address2";"city";"state";"zip";"phone";"phone_ext";"county";"email";"status";"type";"contact_firstname";"contact_lastname";"age_range";"transportation";"website";"accreditation";"daysopen";"hoursopen";"typeofcare";"language";"introduction";"additionalInfo";"pricing";"is_afterschool";"is_camp";"logo";"schools_served"
"MANSFIELD PARKS & RECREATION BEFORE/AFTER-SCHOOL FRIENDS PROGRAM @ ANNIE E. VINTON ELEMENTARY SCHOOL";;"306 Stafford Road";;"Mansfield Center";"CT";" 06250";"860-429-3015";6107;"TOLLAND";"Jared.Redmond@mansfieldct.org";;;"Jared";"Redmond";;"YES";"http://www.mansfieldct.gov/";;"Monday - Friday";"7:00am until the start of the school day | end of the school day until 6:00pm";;;"The Before/After-School Friends Program offers a safe, fun and relaxed atmosphere for children at the end of the school day. The program is for children whose parents want them to join special activities in a peer setting, or are unable to care for them after school. The program begins at the close of school at  Southeast  and  Vinton locations or Community Center participants are bused from their schools  daily. The  program concludes at 6 p.m. each day. All children are offered daily snacks and beverages upon arrival to the program. The Before/After-School Friends Program designs activities to provide children with experiences that enhance physical, emotional and social growth. Children not only develop peer relationships but also develop a connection with the staff who is sensitive to their needs and interests. Children learn to resolve conflicts and develop social skills needed for successful group interaction in future settings. The Before/After-School Friends Program consists of options based on each child’s interests, wants and needs. The weekly schedule can include activities such as arts and crafts, performing arts, sports, outdoor exploration, creative group games and special themed events. We encourage the children and staff to be involved in planning together. The Before/After-School Friends Program recognizes individuality in all children as well as their need to identify with a group to experience a sense of belonging. We encourage cooperation between all participants at our program. We feel daily communication with parents and staff is important to keep you up to date on how your child is doing with Before/After School Friends. ";"Arts and Crafts; Performing Arts; Sports; Outdoor Exploration; Creative Group Games; Special Themed Events, etc.";"Register for specific days of the week each month: $10.50 each morning, $13 each afternoon. Drop-in: $13 each morning, $16 each afternoon";"YES";"NO";;
"MANSFIELD PARKS & RECREATION BEFORE/AFTER-SCHOOL FRIENDS PROGRAM @ SOUTHEAST ELEMENTARY SCHOOL";;"134 Warrenville Road";;"Mansfield Center";"CT";"06250";"860-429-3015";6107;"TOLLAND";"Jared.Redmond@mansfieldct.org";;;"Jared";"Redmond";;"YES";"http://www.mansfieldct.gov/";;"Monday - Friday";"7:00am until the start of the school day | end of the school day until 6:00pm";;;"The Before/After-School Friends Program offers a safe, fun and relaxed atmosphere for children at the end of the school day. The program is for children whose parents want them to join special activities in a peer setting, or are unable to care for them after school. The program begins at the close of school at  Southeast  and  Vinton locations or Community Center participants are bused from their schools  daily. The  program concludes at 6 p.m. each day. All children are offered daily snacks and beverages upon arrival to the program. The Before/After-School Friends Program designs activities to provide children with experiences that enhance physical, emotional and social growth. Children not only develop peer relationships but also develop a connection with the staff who is sensitive to their needs and interests. Children learn to resolve conflicts and develop social skills needed for successful group interaction in future settings. The Before/After-School Friends Program consists of options based on each child’s interests, wants and needs. The weekly schedule can include activities such as arts and crafts, performing arts, sports, outdoor exploration, creative group games and special themed events. We encourage the children and staff to be involved in planning together. The Before/After-School Friends Program recognizes individuality in all children as well as their need to identify with a group to experience a sense of belonging. We encourage cooperation between all participants at our program. We feel daily communication with parents and staff is important to keep you up to date on how your child is doing with Before/After School Friends. ";"Arts and Crafts; Performing Arts; Sports; Outdoor Exploration; Creative Group Games; Special Themed Events, etc.";"Register for specific days of the week each month: $10.50 each morning, $13 each afternoon. Drop-in: $13 each morning, $16 each afternoon";"YES";"NO";;
"DARIEN AFTER SCHOOL LLC @ HOLMES ELEMENTARY SCHOOL";;"18 Hoyt Street";;"Darien";"CT";"06820";"203-524-2824";;"FAIRFIELD";"hayley@darienafterschool.com";;;"Hayley";"Marcous";;;"http://www.darienafterschool.com/";;;;;;"WE ARE two women who needed better, more enriching, after school options for our kids. At our school, volunteers were spread thin, the program was stale and had reached its limits.amilies wanted easier registration, kids wanted better classes and school administration wanted infrastructure. Looking to hire help outside our school, we couldn’t find anyone providing all the services we wanted. Instead of settling, we created a solution to manage all the aspects of the program. Each session, we create a balanced mix of new fresh classes and all time favorites, easily accessed through our website and online registration, and provide an infrastructure with the school and families’ busy lives in mind. Since the start, feedback is overwhelmingly positive from parents, school administrators and kids alike. In short order, two more schools in our area called for help, and we realized many communities share the challenge of managing a good after school program. We streamlined our processes enabling us to smoothly, and quickly, bring our services to new schools, increased the variety of classes we offer, and expanded our services to create a full service after school program management company: Your After School. We have an ever growing list of vetted and dedicated instructors in our area, including school teachers who love the opportunity to share their different talents, organizations including Arts Centers, Nature Centers, local and county businesses, as well as national educational program providers. We have a system to get the same list going in your area - quickly. Over the past three years, we have worked hard to build Your After School into a flexible and fun program, with just the structure to keep the bus moving efficiently. We look forward to seeing you after school, please call or email us anytime, to hear how we can create Your After School.";"Chess; Circus Art; DAEG Blast Off Math!; Holmes Glee Club; Incredible Edible Garden; Jumpin’ Moves; Kempo Karate; Junior Engineers Club, Legos and More!; Mr. A’s Way to Play; Operation Dodge and Capture; Painting Masters; Science: Indoors and Out; Sewing and Design; Sports and Legos; Theatre Games";;"YES";"NO";"http://www.darienafterschool.com/photos/2/24/DMN_2427/image_vault//130906112001552_1.png";
"DARIEN AFTER SCHOOL LLC ROYLE ENDEAVORS";;"133 Mansfield Avenue";;"Darien";"CT";"06820";"203-524-2824";;"FAIRFIELD";"hayley@darienafterschool.com";;;"Hayley";"Marcous";;;"http://www.darienafterschool.com/";;;;;;"WE ARE two women who needed better, more enriching, after school options for our kids. At our school, volunteers were spread thin, the program was stale and had reached its limits.amilies wanted easier registration, kids wanted better classes and school administration wanted infrastructure. Looking to hire help outside our school, we couldn’t find anyone providing all the services we wanted. Instead of settling, we created a solution to manage all the aspects of the program. Each session, we create a balanced mix of new fresh classes and all time favorites, easily accessed through our website and online registration, and provide an infrastructure with the school and families’ busy lives in mind. Since the start, feedback is overwhelmingly positive from parents, school administrators and kids alike. In short order, two more schools in our area called for help, and we realized many communities share the challenge of managing a good after school program. We streamlined our processes enabling us to smoothly, and quickly, bring our services to new schools, increased the variety of classes we offer, and expanded our services to create a full service after school program management company: Your After School. We have an ever growing list of vetted and dedicated instructors in our area, including school teachers who love the opportunity to share their different talents, organizations including Arts Centers, Nature Centers, local and county businesses, as well as national educational program providers. We have a system to get the same list going in your area - quickly. Over the past three years, we have worked hard to build Your After School into a flexible and fun program, with just the structure to keep the bus moving efficiently. We look forward to seeing you after school, please call or email us anytime, to hear how we can create Your After School.";"Chess; DAEG Architecture; Drumming Up the Fun; Kempo Karate; Incredible Edible Garden; Junior Engineers Club, Legos and More!; Mission Impossible; Operation Dodge and Capture; Painting Masters; Painting Play and Clay Fun 2; Puppet Carnival; Sewing and Design; Sports and Legos; Sports Spectacular; Why the Weather?; Yoga and Meditation; Young Voices Chorus";;"YES";"NO";"http://www.darienafterschool.com/photos/2/24/DMN_2427/image_vault//130906112001552_1.png";
"DARIEN AFTER SCHOOL LLC @ TOKENEKE SCHOOL";;"7 Old Farm Road";;"Darien";"CT";" 06820";"203-524-2824";;"FAIRFIELD";"hayley@darienafterschool.com";;;"Hayley";"Marcous";;;"http://www.darienafterschool.com/";;;;;;"WE ARE two women who needed better, more enriching, after school options for our kids. At our school, volunteers were spread thin, the program was stale and had reached its limits.amilies wanted easier registration, kids wanted better classes and school administration wanted infrastructure. Looking to hire help outside our school, we couldn’t find anyone providing all the services we wanted. Instead of settling, we created a solution to manage all the aspects of the program. Each session, we create a balanced mix of new fresh classes and all time favorites, easily accessed through our website and online registration, and provide an infrastructure with the school and families’ busy lives in mind. Since the start, feedback is overwhelmingly positive from parents, school administrators and kids alike. In short order, two more schools in our area called for help, and we realized many communities share the challenge of managing a good after school program. We streamlined our processes enabling us to smoothly, and quickly, bring our services to new schools, increased the variety of classes we offer, and expanded our services to create a full service after school program management company: Your After School. We have an ever growing list of vetted and dedicated instructors in our area, including school teachers who love the opportunity to share their different talents, organizations including Arts Centers, Nature Centers, local and county businesses, as well as national educational program providers. We have a system to get the same list going in your area - quickly. Over the past three years, we have worked hard to build Your After School into a flexible and fun program, with just the structure to keep the bus moving efficiently. We look forward to seeing you after school, please call or email us anytime, to hear how we can create Your After School.";"Amazing Athletes; Chess; Circus Art; DAEG Architecture; DAEG Blast Off Math; Flag, Dodge and Capture; Just Dance 2; Kempo Karate; Krafty Kids; Junior Engineers Club, Legos and More!; Painting Masters; Painting Play and Clay Fun 2; Science: Indoors and Out; Sewing and Design; Sports and Legos; Sports Spectacular";;"YES";"NO";"http://www.darienafterschool.com/photos/2/24/DMN_2427/image_vault//130906112001552_1.png";
"GIRLS ON THE RUN @ NORTH STONINGTON ELEMENTARY SCHOOL";;"311 Norwich Westerly Road";;"North Stonington";"CT";"06359";"860-235-3441";;"NEW LONDON";"sarah.lafayette@girlsontherun.org";;;;;;;"http://www.gotrsect.org/";;"Tues, Thurs";"3:15pm - 4:45pm";;;"Girls on the Run is a physical activity-based positive youth development program for girls in 3rd – 5th grades. Meeting twice a week in small teams, Girls on the Run teaches life skills through dynamic, interactive lessons and running games. The season culminates with a Girls on the Run 5k running event which gives participants a sense of achievement and a framework for setting and achieving goals. ";"n/a";;"YES";"NO";"http://www.gotrsect.org/public/img/logo_girlsontherun.png";
"GIRLS ON THE RUN @ PRESTON VETERANS MEMORIAL SCHOOL";;"325 Shetucket Tpke";;"Preston";"CT";"06365";"860-235-3441";;"NEW LONDON";"sarah.lafayette@girlsontherun.org";;;;;;;"http://www.gotrsect.org/";;"Tues";"3:15pm - 4:45pm";;;"Girls on the Run is a physical activity-based positive youth development program for girls in 3rd – 5th grades. Meeting twice a week in small teams, Girls on the Run teaches life skills through dynamic, interactive lessons and running games. The season culminates with a Girls on the Run 5k running event which gives participants a sense of achievement and a framework for setting and achieving goals. ";"n/a";;"YES";"NO";"http://www.gotrsect.org/public/img/logo_girlsontherun.png";
"GIRLS ON THE RUN @ OCEAN COMMUNITY YMCA MYSTIC BRANCH";;"1 Harry Austin Drive";;"Mystic";"CT";"06355";"860-235-3441";;"NEW LONDON";"sarah.lafayette@girlsontherun.org";;;;;;;"http://www.gotrsect.org/";;"Tues, Thurs";"4:00pm - 5:30pm";;;"Girls on the Run is a physical activity-based positive youth development program for girls in 3rd – 5th grades. Meeting twice a week in small teams, Girls on the Run teaches life skills through dynamic, interactive lessons and running games. The season culminates with a Girls on the Run 5k running event which gives participants a sense of achievement and a framework for setting and achieving goals. ";"n/a";;"YES";"NO";"http://www.gotrsect.org/public/img/logo_girlsontherun.png";
"THE RECTORY SCHOOL AFTER SCHOOL PROGRAM";;"528 Pomfret Street";;"Pomfret";"CT";" 06258";"860-928-1808";;"WINDHAM";;;;;;;;"http://www.rectoryschool.org/";;"Monday - Friday";"3:00pm - 6:00pm";;;"We feel strongly that The Rectory School-After School Program should provide a safe, stimulating, nurturing, and educational environment to give children opportunities and exposure to new and diverse experiences. The hours after school should be a time to promote developmentally appropriate skill building and give children the opportunity to explore their interests and reflect on their day. We are committed to the development of caring and supportive relationships between children and adults and will provide opportunities for children to learn 21st century skills such as leadership, teamwork, conflict resolution, and community engagement. Our unique curriculum will help to facilitate the growth of children’s self-confidence, motivation, and socialization. We understand that children’s needs change as they grow and that their interactions with their teachers - and with one another - differ qualitatively at each stage. We believe that children are individuals and that our responses to them must not be reflexive or prescribed, but must be tailored to a child’s own temperament. To these ends, we have planned a program which exercises a child’s body, mind, and spirit; which balances structured interaction with free play; giving children the freedom to choose what interests them and learn from and build upon those interests. The Rectory School - After School Program has created a curriculum that tailors itself to the children’s interests. With three divisions of curriculum; FOCUS, S.A.N.D, and ADVENTURE, children will have opportunities to experience nature, art, science, sports, hiking, cooperative games, book club, creating and performing a play, and to also have free time to do homework or just talk with friends.";"n/a";"After Hours: 3:00pm - 5:30pm $15.00/day; Extended Hours: 5:30pm - 6:00pm $3/day ";"YES";"NO";;
"EXTRAS";;"45 Lincoln City Road";;"Salisbury";"CT";"06068";"860-435-9926";;"LITCHFIELD";;;;"Jennifer";"Hill";"5–12";;"http://www.extrasprogram.org/";;"Monday - Friday";"After School: 3:00pm - 5:45pm; Early Dismissal 1:00pm - 5:45pm; No School Day 8:00am - 5:45pm; Summer Full Day 8:00am - 5:15pm; Summer Half Day 8:00am - 12:30pm, 12:30pm - 5:15pm";;;"EXTRAS, Extended Time for Recreational Activities in Salisbury, opened its door in the summer of 1988 because of the foresight of many individuals and businesses in our community who realized the need for a supervised after-school program for children with working parents. EXTRAS is a state-licensed program housed at Salisbury Central School. The program is open through-out the school year, during the summer months and on school holidays. Children are offered crafts and recreational activities, quiet time and nutritional snacks. During the school year a supervised homework period is provided. In the summer the program uses the Town Grove and recreational programs, as well as offering interesting field trips. EXTRAS is a self-sustaining organization, thanks to fund raising efforts and the generosity of our many contributors. We have been able to respond to all requests for scholarships. No child has been denied for financial reasons. EXTRAS Mission Statement: The primary purpose of EXTRAS is to provide a safe, stimulating, nurturing, and educational environment for young people. EXTRAS strives to ensure an atmosphere where children are encouraged to pursue healthy and wholesome activities within structured guidelines. Utilizing community resources whenever available, EXTRAS seeks to enrich and enhance the lives of our children. All services are provided with the utmost attention to ethical principles and practices.";"After School Program: Homework help, Snack, Supervised free play, Group games, Activities, Special visitors, Gross motor time; Summer Program: Swimming at the Town Grove, Play time in the sand, Supervised free play, Group Games, Activities, Special visitors, Field trips";"After School: $10/day; Early Dismissal: $19/day; No School Day: $30/day; Summer Full Day: $30/day; Summer Half Day:$19/day; 20% off second child";"YES";"NO";;
"TOLLAND RECREATION DEPARTMENT AFTER SCHOOL PROGRAM";;"104 Old Post Road";;"Tolland";"CT";"06084";"860-871-3606";;"TOLLAND";;;;;;;;"http://www.tolland.org/";;"Monday - Friday";"2:30pm - 6:00pm";;;"The Tolland Recreation After School Program is open to all boys and girls in grades 3,4,5,6,7, & 8. We are happy to offer this program as an alternative to your child going home alone.";"n/a";"3 days a week: $150 a month; 4 days a week: $190 a month; 5 days a week: $230 a month";"YES";"NO";;
"OUR LADY OF VICTORY SCHOOL AFTER SCHOOL PROGRAM (PROJECT LOVE)";;"620 Jones Hill Rd";;"West Haven";"CT";"06516";"203-932-6457";;"NEW HAVEN";;;;;;;;"http://olovschool.org/";;"Monday - Friday";"2:10pm - 5:10pm ";;;"All children in Kindergarten Prep (Pre-K) and in grades K - 8 are eligible to participate in Project Love. It is our mission to provide a safe, loving and caring environment for your child.";"n/a";"$5 per hour per child";"YES";"NO";;
"EAST SCHOOL BEFORE-SCHOOL AND AFTER-SCHOOL PROGRAMS";;"54 Little Brook Road";;"New Canaan";"CT";" 06840";"203-594-4200";;"FAIRFIELD";;;;;;;;"http://www.newcanaan.info/";;"Monday - Friday";"Mon, Wed, Thurs, Fri: 3:45pm - 4:45pm; Tues: 8:00am - 9:00am, 3:45pm - 4:45pm";;;"Generally, 8-10 week programs will be offered twice during the school year at the three schools.  A fall session will be held October-December; and a winter session will be held January-April.";"Classes: Drama Kings & Queens; Pop Golf; Multi Computer Games; Leadership Theatre; Sports Variety K-1; Mandarin; After School Singers; Crafts Galore; Sports Variety 2-4; Rad Lab Science; Cupcake War & More; LEGO Robotics/Advanced Robotics; Beginner SPHERO - The Robotic Ball; East School Newspaper; Indoor Flag Football; Strings Band; Beginner Tennis";;"YES";"NO";;
"WEST SCHOOL BEFORE/AFTER-SCHOOL PROGRAM ";;"769 Ponus Ridge Rd";;"New Canaan";"CT";" 06840";"203-594-4400";;"FAIRFIELD";;;;;;;;"http://www.newcanaan.info/";;"Monday - Friday";"Mon, Tues, Fri: 3:35pm - 4:35pm; Wed, Thurs: 7:45am - 8:45am, 3:35pm - 4:35pm";;;"Generally, 8-10 week programs will be offered twice during the school year at the three schools.  A fall session will be held October-December; and a winter session will be held January-April.";"Classes: Mandarin, Sticky Fingers, Sports Variety, Games Galore, Shimmy, Shake and Stretch, Fun with Circuits, Fashionistas, Rad Lab Science, Wake Up Math, Newspaper Club, Leadership Theatre, Strings Band, West Chess, Kreative Crafts, Cupcake War & More, Sports Variety, Beginner SPHERO - The Robotic Ball, Art and Soul Pottery & Crafts, LEGO Robotics/Advanced Robotics ";;"YES";"NO";;
"SOUTH SCHOOL AFTER-SCHOOL PROGRAM ";;"8 Farm Road";;"New Canaan";"CT";"06840";"203-594-4300";;"FAIRFIELD";;;;;;;;"http://www.newcanaan.info/";;"Monday - Thursday";"2:45pm - 3:45pm";;;"Generally, 8-10 week programs will be offered twice during the school year at the three schools.  A fall session will be held October-December; and a winter session will be held January-April.";"Classes: Chorus, Strings Band, Sports Variety K-1, Hot Wheels Racing, Scrapbooking, Computer SCRATCH, The World of Pinkalicious, Art and Soul Pottery & Crafts, Snack Attack, Sports Variety 2-4, Reader Theatre, Leadership Theater, Winter Arts & Crafts, Rad Lab Science, Pop Golf Chess, LEGO Robotics/Advanced Robotics";;"YES";"NO";;
