"name";"location";"address";"address2";"city";"state";"zip";"phone";"phone_ext";"county";"email";"status";"type";"contact_firstname";"contact_lastname";"age_range";"transportation";"website";"accreditation";"daysopen";"hoursopen";"typeofcare";"language";"introduction";"additionalInfo";"pricing";"is_afterschool";"is_camp";"logo";"schools_served"
"SHASTA FAMILY YMCA AFTERSCHOOL PROGRAM AT BOULDER CREEK ELEMENTARY SCHOOL";;"505 Springer Drive";;"Redding";"CA";96003;"530-224-0952";;"SHASTA";;;;;;;;"http://www.sfymca.org/";;"Monday-Friday";"School Dismissal to 6 p.m.";;;"The Y's school age afterschool program at Boulder Creek Elementary School is a collaborative between the Y and the Enterprise School District to serve all children Kindergarten through grade 8. Our afterschool programs are offered on school grounds making the child's day flow smoothly and safely from school to afterschool programming. PrimeTime Y school aged kids experience a fun and enriching environment that combines academic enrichment with social-emotional development. The Y promotes healthy lifestyles through its SPARK PE and Food and Fun program. And, we're committed to provide a safe, family environment defined by the Search Institute's Asset Development Framework, the nation's leader in child development research. ";;"SCHOOL YEAR (Monthly): 1-3 Days =  $220 per month, Including School Breaks =  $253 per month; 4-5 Days =  $272 per month, Including School Breaks =  $305 per month; SCHOOL YEAR (Annually): 1-3 Days =  $1,782 per year, Including School Breaks =  $2,049 per year; 4-5 Days =  $2,203 per year, Including School Breaks =  $2,471 per year; POWER HOUR: Afterschool Homework Hour (limited to 28 kids): Monthly =  $88, Annually =  $792; Non-Refundable Registration Fee:  $20, 10% Sibling Discount.";"YES";"NO";;
"SHASTA FAMILY YMCA AFTERSCHOOL PROGRAM AT MANZANITA ELEMENTARY SCHOOL";;"1240 Manzanita Hills Avenue";;"Redding";"CA";96001;"530-247-3655";;"SHASTA";;;;;;;;"http://www.sfymca.org/";;"Monday-Friday";"School Dismissal to 6 p.m.";;;"The Y's school age afterschool program at Manzanita Elementary School is a grant-funded collaborative between the Y and the Redding School District ""PROMISE"" to serve all children Kindergarten through grade 5. Our afterschool programs are offered on school grounds making the child's day flow smoothly and safely from school to afterschool programming.  PrimeTime Y school aged kids experience a fun and enriching environment that combines academic enrichment with social-emotional development. The Y promotes healthy lifestyles through its SPARK PE and Food and Fun program. And, we're committed to provide a safe, family environment defined by the Search Institute's Asset Development Framework, the nation's leader in child development research. ";;"SCHOOL YEAR (Monthly): 1-3 Days =  $140 per month, Including School Breaks =  $173 per month; 4-5 Days =  $192 per month, Including School Breaks =  $225 per month; SCHOOL YEAR (Annually): 1-3 Days =  $1,134 per year, Including School Breaks =  $1,401 per year; 4-5 Days =  $1,555 per year, Including School Breaks =  $1,823 per year; Non-Refundable Registration Fee: $20, 10% Sibling Discount";"YES";"NO";;
"SHASTA FAMILY YMCA AFTERSCHOOL PROGRAM AT COTTONWOOD ELEMENTARY SCHOOL";;"19920 Gas Point Road";;"Cottonwood";"CA";96022;"530-347-1698";"Ext. 2100";"SHASTA";;;;;;;;"http://www.sfymca.org/";;"Monday-Friday";"School Dismissal to 6 p.m.";;;"The Y's school age afterschool program at Cottonwood Elementary School is a grant-funded collaborative between the Y and the Cottonwood School District to serve all children Kindergarten through grade 4. Our afterschool programs are offered on school grounds making the child's day flow smoothly and safely from school to afterschool programming. PrimeTime Y school aged kids experience a fun and enriching environment that combines academic enrichment with social-emotional development. The Y promotes healthy lifestyles through its SPARK PE and Food and Fun program. And, we're committed to provide a safe, family environment defined by the Search Institute's Asset Development Framework, the nation's leader in child development research. ";;"SCHOOL YEAR (Monthly): 5 Days =  $40 per month, Including School Breaks =  $75 per month; SCHOOL YEAR (Annually): 5 Days =  $324 per year, Including School Breaks =  $608 per year; Non-Refundable Registration Fee: $20, 10% Sibling Discount.";"YES";"NO";;
"YMCA OF THE DESERT/LINCOLN ELEMENTARY";;"74-100 Rutledge Way";;"Palm Desert";"CA";92260;"760-902-1748";;"RIVERSIDE";;;;;;;;"http://www.ymcaofthedesert.org/";;"Monday-Friday";"School Dismissal - 6:00PM";;;"The Lincoln YMCA offers an after school program to those students enrolled at Abraham Lincoln Elementary School through a collaborative effort between the City of Palm Desert and The Family YMCA of the Desert. Through this collaboration we are able to offer an after school program that involves academic enrichment, sports enrichment, extra curricular activities and health and nutrition awareness. The success of this program has proven itself through higher test scores, improved attendance and increased student involvement.";;;"YES";"NO";"http://www.ymcaofthedesert.org/images/ymca_red_rgb_r_200x153.jpg";
"ROY W. ROBERTS, II - WATTS/WILLOWBROOK BOYS & GIRLS CLUB";;"1339 East 120th Street";;"Los Angeles";"CA";90059;"323-567-2278";;"LOS ANGELES";;;;;;;;"http://www.wwbgc.org/";;;;;;"In 1957 the Watts/Willowbrook Boys & Girls Club (WWBGC) was founded as a gift to the community from the Los Angeles Times Charities, Inc. Originally incorporated as Southern Area Boys Club, this organization was the first club to serve the south Los Angeles area. It is now named in memory of its long-time executive director of twenty-seven years, Roy W. Roberts, II who passed away in 2002. The club offers a wide-range of programs and services which are designed to address social, educational, vocational, character and leadership development. Arts and crafts, physical fitness, social recreation, cultural awareness and computer skills training are among the many activities which are offered.";;;"YES";"NO";;
"CHALLENGERS BOYS & GIRLS CLUB";;"5029 South Vermont Ave";;"Los Angeles";"CA";90037;"323-971-6161";;"LOS ANGELES";"info@cbgcla.org";;;;;;;"http://www.cbgcla.org/";;;;;;"As hard as it is to imagine Challengers without Lou Dantzler, its founder and guiding spirit, the mission of the Club he founded in the back of his pickup truck nearly 40 years ago lives on. It lives on in the footsteps of the thousands of children who march through its doors, eager for a place to learn, grow and have fun. It lives on in the efforts of scores of parents and guardians who tirelessly volunteer every week, keeping the Club vital and in touch with the community. It lives on in the voices of the caring staff who offer words of encouragement and guidance at just the right time. And it lives on in the spirit of Lou's two sons, Corey and Mark.";;;"YES";"NO";"http://www.cbgcla.org/websites/cbgcla/templates/cbgcla/img/logo_cbgc.png";
"RIO HONDO BOYS & GIRLS CLUB";;"7104 Perry Road";;"Bell Gardens";"CA";90201;"565-927-2677";;"LOS ANGELES";"rubio@rhbgc.org";;;"Robert A.";"Rubio";;;"http://www.rhbgc.org/";;;;;;"Our mission, is the Movement's reason for being, to enable all young people, especially those who need us most, to reach their full potential as productive, caring, responsible citizens.";;;"YES";"NO";"http://www.rhbgc.org/images/test1.gif";
"BOYS & GIRLS CLUB OF HOLLYWOOD";;"850 North Cahuenga Blvd";;"Los Angeles";"CA";90038;"323-467-2007";;"LOS ANGELES";;;;"Melba";"Culpepper";"6–17";;"http://www.bgchollywood.com/";;"Monday-Friday";"2:00 p.m. – 7:00 p.m.";;;"The BGCH contributes to the future of our community by educationally enriching the lives of our youth.  We provide students with an array of learning opportunities including academic enrichment, computer literacy, and fine art programs.  As part of this learning, the BGCH has also partnered with top tier universities to provide our youth with unique learning opportunities.  We provide academically stimulating activities, which are proven to increase academic performance, and relevant computer and Internet skills. The ACES program focuses on students in the sixth grade to begin the process towards academic success, by promoting education, graduation and college readiness.";;"Annual membership fee $30 per year; Spring, Summer and Winter Program: $50 per week";"YES";"NO";;
"LOS ANGELES BOYS & GIRLS CLUB";;"2635 Pasadena Avenue";;"Los Angeles";"CA";90031;"323-221-9111";;"LOS ANGELES";"info@labgc.org";;;"Juana";"Lambert";;;"http://www.labgc.org/";;"Monday-Friday";"2:00 pm - 7:00 pm";;;"The mission of the Los Angeles Boys & Girls Club is to inspire and enable all youth, especially those who need us most, to realize their full potential as productive and responsible members of the community.";"Programs: Academic Success; Character & Citizenship; Healthy Lifestyles";;"YES";"NO";;
"SALESIAN BOYS AND GIRLS CLUBS OF LOS ANGELES";;"3218 Wabash Ave.";;"Los Angeles";"CA";90063;"323-263-7519";;"LOS ANGELES";"tmass@salesianclubs-la.org";;;"Tom";"Mass";"6–18";;"http://www.salesianclubs-la.org/";;;;;;"Since 1966 the Salesian Boys and Girls Club on Wabash Avenue has been a home to the young people of Boyle Heights and City Terrace on Los Angeles' Latino Eastside. The Salesian Family Youth Center opened in 1994. The Club has been a member of the Boys and Girls Clubs of America since 1966 and offers all core Boys and Girls Club programs. Youth are welcomed without regard to race, gender, creed or physical handicap. Boyle Heights, a largely immigrant area on the City of Los Angeles' Eastside, is in a distressed area. ";"Programs and Services: Character & Leadership Development; Education and Career; Health & Life Skills; The Arts; Sports, Fitness & Recreation; Technology; Parental Engagement & Family Services; Special Initiatives; Special Programs and Events";"Membership: $5.00 per year.";"YES";"NO";"http://www.salesianclubs-la.org/images/salesianlogo.png";
"SALESIAN BOYS AND GIRLS CLUBS OF LOS ANGELES - SALESIAN FAMILY YOUTH CENTER";;"2228E. 4th Street";;"Los Angeles";"CA";90033;"323-980-8551";;"LOS ANGELES";"hpayan@salesianclubs-la.org";;;"Hector";"Payan";"6–18";;"http://www.salesianclubs-la.org/";;;;;;"Since 1966 the Salesian Boys and Girls Club on Wabash Avenue has been a home to the young people of Boyle Heights and City Terrace on Los Angeles' Latino Eastside. The Salesian Family Youth Center opened in 1994. The Club has been a member of the Boys and Girls Clubs of America since 1966 and offers all core Boys and Girls Club programs. Youth are welcomed without regard to race, gender, creed or physical handicap. Boyle Heights, a largely immigrant area on the City of Los Angeles' Eastside, is in a distressed area. ";"Programs and Services: Character & Leadership Development; Education and Career; Health & Life Skills; The Arts; Sports, Fitness & Recreation; Technology; Parental Engagement & Family Services; Special Initiatives; Special Programs and Events";"Membership: $5.00 per year.";"YES";"NO";"http://www.salesianclubs-la.org/images/salesianlogo.png";
"VARIETY BOYS & GIRLS CLUB";;"2530 Cincinnati Street";;"Los Angeles";"CA";90033;"323-269-3177";;"LOS ANGELES";"Cris@vbgc.org";;;"Cris";"Arzate";"6–17";;"http://www.vbgc.org/";;"Monday-Saturday";"Monday-Friday: 3:00 p.m. – 8:00 p.m.; Saturday: 10:00 a.m. – 3:00 p.m.";;;"Since 1949, the Variety Boys & Girls Club has responded to the needs of children in the Boyle Heights / East Los Angeles community by offering leadership development programs, tutoring and mentoring, recreation, sports and aquatics programs, arts and crafts, a computer learning center and library, social recreation, college scholarships, and special events to award members’ achievements and talents.";;;"YES";"NO";"http://www.vbgc.org/resources/templates/36/logo_club%20logo2.jpg";
"BOYS & GIRLS CLUBS OF EAST LOS ANGELES";;"324 N. McDonnell Avenue";;"Los Angeles";"CA";90022;"323-263-4955";;"LOS ANGELES";"aaraujo@bgcela.org";;;"Anna";"Araujo";"5–18";;"http://bgcela.org/";;;;;;"The Boys & Girls Clubs of East Los Angeles has served over 50,000 youth since it was founded in 1950. Your support provides character development programs on a daily basis conducted by professional staff for children 5-18 years old. Without your help we risk substantial cuts to our leadership development, education & career exploration, financial literacy, health & life skills, arts, sports, fitness & recreation as well as family engagement & empowerment programs.";"Programs: The Arts; Education/Technology & Career Development; Character & Leadership Development; Health & Life Skills; Sports, Fitness & Recreation; Family Engagement & Empowerment";;"YES";"NO";;
"BOYS & GIRLS CLUB OF WHITTIER";;"7905 S. Greenleaf Avenue";;"Whittier";"CA";90602;"562-945-3787";;"LOS ANGELES";"samantha@bgcw.org";;;"Samantha";"Ridout";"6–18";;"http://www.bgcw.org/";;"Monday-Friday";"After-School Club Hours: 1st through 7th grade: Monday/Wednesday/Thursday/Friday: 2:30 p.m. - 6:30 p.m; Tuesday: 1:30 p.m. - 6:30 p.m.; 8th through 12th grade: Monday - Friday: 3:00 p.m. - 7:00 p.m.; Summer Hours: 1st through 7th grade: Monday - Friday: 7:30 a.m. - 6:00 p.m.; 8th through 12th grade: Monday - Thursday: 12:00 p.m. - 8:00 p.m.; Friday: 12:00 p.m. - 9:00 p.m.";;;"The mission of the Boys & Girls Club of Whittier is to inspire and enable all young people, especially those who need us most, to realize their full potential as productive, responsible, and caring citizens.   ";"Programs: Academic Success; Character & Citizenship; Healthy Lifestyles";"Membership: $25 per youth during the school year; $75 per youth during the summer";"YES";"NO";;
"BOYS & GIRLS CLUB OF WEST SAN GABRIEL VALLEY";;"328 S. Ramona Ave";;"Monterey Park";"CA";91754;"626-573-2831";;"LOS ANGELES";"wsgvclub@wsgvbgc.org";;;;;"6–17";"YES";"http://www.wsgvbgc.org/";;;;;;"In every community, boys and girls are left to find their own recreation and companionship in the streets. An increasing number of children are at home with no adult care or supervision. Young people need to know that someone cares about them. The Boys & Girls Club of West San Gabriel Valley offers that and more. Club programs and services promote and enhance the development of our members by instilling a sense of competence, usefulness, belonging and influence. The Boys & Girls Club of West San Gabriel Valley is a safe place to learn and grow - all while having fun.";"Programs: Character & Leadership Development; Education & Career Development; Health & Life Skills; The Arts; Sports, Fitness & Recreation";;"YES";"NO";;
"BOYS & GIRLS CLUB OF PASADENA - SLAVIK BRANCH";;"3230 East Del Mar Blvd.";;"Pasadena";"CA";91107;"626-449-1953";;"LOS ANGELES";"jdl@bgcpasadena.org";;;"John “J.D.”";"Lovrensky";"6–18";"YES";"http://www.bgcpasadena.org/";;"Monday-Friday";"School Year: Monday: 12:30 p.m. to 7:00 p.m.; Tuesday - Friday: 2:00 p.m. to 7:00 p.m.; Summer Break, Winter Break, Spring Break, Pupil Free days, and certain holidays: Monday - Friday: 8:00 a.m. to 6:00 p.m.";;;"The mission of the Boys & Girls Club of Pasadena is to enable all young people, especially those who need us most, to reach their full potential as productive, caring, responsible citizens. We envision a future where all youth graduate high school ready with the knowledge, skills, and values to succeed and give back in life. Our goal for every member who walks through our doors is for them to experience academic success, develop good character and citizenship, and practice healthy lifestyles.";"Programs: Education & Career Development; Character & Leadership Development; Health & Life Skills; the Arts; Sports, Fitness & Recreation";"Annual membership: $75 per year for children ages 6-12; There is no charge for teenagers ages 13 to 18";"YES";"NO";;
"BOYS & GIRLS CLUB OF PASADENA - MACKENZIE-SCOTT BRANCH";;"2020 North Fair Oaks Ave";;"Pasadena";"CA";91103;"626-798-3925";;"LOS ANGELES";"mariom@bgcpasadena.org";;;"Mario";"Maytorena";"6–18";"YES";"http://www.bgcpasadena.org/";;"Monday-Friday";"School Year: Monday: 12:30 p.m. to 7:00 p.m.; Tuesday - Friday: 2:00 p.m. to 7:00 p.m.; Summer Break, Winter Break, Spring Break, Pupil Free days, and certain holidays: Monday - Friday: 8:00 a.m. to 6:00 p.m.";;;"The mission of the Boys & Girls Club of Pasadena is to enable all young people, especially those who need us most, to reach their full potential as productive, caring, responsible citizens. We envision a future where all youth graduate high school ready with the knowledge, skills, and values to succeed and give back in life. Our goal for every member who walks through our doors is for them to experience academic success, develop good character and citizenship, and practice healthy lifestyles.";"Programs: Education & Career Development; Character & Leadership Development; Health & Life Skills; the Arts; Sports, Fitness & Recreation";"Annual membership: $75 per year for children ages 6-12; There is no charge for teenagers ages 13 to 18";"YES";"NO";;
"BOYS & GIRLS CLUBS OF SANTA MONICA - MAIN BRANCH";;"1238 Lincoln Blvd";;"Santa Monica";"CA";90401;"310-394-2582";;"LOS ANGELES";"garron@smbgc.org";;;"Garron";"Campbell";;;"http://www.smbgc.org/";;"Monday-Friday";"School Year: 2:30 pm – 8 pm; Winter Break & Summer: 7 am – 7 pm";;;"For nearly 70 years, the Boys & Girls Clubs of Santa Monica has helped L.A.-area youth succeed in life by helping them build confidence and gain valuable academic, social and ethical skills in a fun and nurturing environment. We accomplish this by offering an array of age- and gender-appropriate programs designed to support the healthy development of the whole child. ";"Programs:Character & Leadership – Keystone, Torch Club, Youth of the Year; Education & Career – Be Great Graduate, Club Tech, CollegeBound, L3: Learn, Laugh, Love, Power Hour; Health & Life Skills – NetSmartz, Passport to Manhood, SMART Girls; The Arts – Digital Art Suite & Festivals, Music Education, National Fine Arts Exhibit; Sports, Fitness & Recreation – Biddy Basketball League, Triple Play: Healthy Habits; Specialized Initiatives – Family PLUS, Leaders In Training (L.I.T.)";"Annual membership: $20";"YES";"NO";;
"BOYS & GIRLS CLUBS OF SANTA MONICA - JAMS BRANCH";;"2441 16th St.";;"Santa Monica";"CA";90405;"310-496-8800";;"LOS ANGELES";"erika@smbgc.org";;;"Erika";"Mitchell";;;"http://www.smbgc.org/";;"Monday-Friday";"School Year: 7:30-8:10am; 3-7:00pm; Summer & Holiday: 8:00am-6:00pm";;;"On June 10, 2009 Boys & Girls Clubs of Santa Monica celebrated the grand opening of the JAMS Clubhouse. This Clubhouse enabled us to triple the number of youth served in that community. Every detail of the Club’s design was given careful consideration in order to create a positive, safe environment that contributes to quality programming.";"Technology and Media Center; Learning Center; Social Recreation; ";"Annual membership: $20";"YES";"NO";;
"BOYS & GIRLS CLUBS OF SANTA MONICA - PACIFIC BRANCH";;"2209 Main St.";;"Santa Monica";"CA";90401;"310-582-5990";;"LOS ANGELES";"joe@smbgc.org";;;"Joe";"Mendoza, Jr.";"6–18";;"http://www.smbgc.org/";;"Monday-Saturday";"School Year: Mon – Fri: 2:00 – 7 pm, Sat: 11-4 pm; Holiday & Summer: 10 am – 6 pm";;;"As one of our 3 sites within Community Corporation buildings, the Pacific branch provides a safe place for residents ages 6-18 to go during non-school hours, where they can get tutoring, develop social skills, have access to technology and also have the opportunity to become involved in all the leadership & community service Clubs which the Main Branch offers. This is a closed site and only provides services to residents that live in the Community Corporation Building at 2209 Main St. ";"Programs: Character & Leadership – Keystone, Torch Club, Youth of the Year; Education & Career – Be Great Graduate, Club Tech, CollegeBound, L3: Learn, Laugh, Love, Power Hour; Health & Life Skills – NetSmartz, Passport to Manhood, SMART Girls; The Arts – Digital Art Suite & Festivals, Music Education, National Fine Arts Exhibit; Sports, Fitness & Recreation – Biddy Basketball League, Triple Play: Healthy Habits; Specialized Initiatives – Family PLUS, Leaders In Training (L.I.T.)";;"YES";"NO";;
