"name";"location";"address";"address2";"city";"state";"zip";"phone";"phone_ext";"county";"email";"status";"type";"contact_firstname";"contact_lastname";"age_range";"transportation";"website";"accreditation";"daysopen";"hoursopen";"typeofcare";"language";"introduction";"additionalInfo";"pricing";"is_afterschool";"is_camp";"logo";"schools_served"
"Woodfield Crossing KinderCare";;"8485 Woodfield Crossing Blvd";;"Indianapolis";"IN";46240;"317-257-3911";;"MARION";;;;"Theresa";"Krohn";"5–12";"YES";"http://www.kindercare.com/";"NAEYC";;;;;"Even after school's out for the day, children need to be engaged in a comfortable, yet stimulating environment. That's where our Catch the Wave® program comes in. This innovative before - and after-school program allows school-age children to balance learning and fun through a variety of experiences. From homework help to fun physical activities, our program is designed so that everyone goes home happy.";;;"YES";"NO";;
"West 86th Street KinderCare";;"3722 West 86th St.";;"Indianapolis";"IN";46268;"317-872-6384";;"MARION";;;;"Erin";"Wilson";"5–12";"YES";"http://www.kindercare.com/";"NECPA";;;;;"Even after school's out for the day, children need to be engaged in a comfortable, yet stimulating environment. That's where our Catch the Wave® program comes in. This innovative before - and after-school program allows school-age children to balance learning and fun through a variety of experiences. From homework help to fun physical activities, our program is designed so that everyone goes home happy.";;;"YES";"NO";;
"Country Woods KinderCare";;"25 Country Woods Dr.";;"Indianapolis";"IN";46217;"317-882-4955";;"MARION";;;;"Molly";"Stockwell";"5–12";"YES";"http://www.kindercare.com/";"NAEYC";;;;;"Even after school's out for the day, children need to be engaged in a comfortable, yet stimulating environment. That's where our Catch the Wave® program comes in. This innovative before - and after-school program allows school-age children to balance learning and fun through a variety of experiences. From homework help to fun physical activities, our program is designed so that everyone goes home happy.";;;"YES";"NO";;
"East 75th KinderCare";;"6901 East 75th St.";;"Indianapolis";"IN";46250;"317-849-8687";;"MARION";;;;"Christine";"Shotton";"5–12";"YES";"http://www.kindercare.com/";"NECPA";;;;;"Even after school's out for the day, children need to be engaged in a comfortable, yet stimulating environment. That's where our Catch the Wave® program comes in. This innovative before - and after-school program allows school-age children to balance learning and fun through a variety of experiences. From homework help to fun physical activities, our program is designed so that everyone goes home happy.";;;"YES";"NO";;
"Madison KinderCare";;"8829 S. Madison Ave.";;"Indianapolis";"IN";46227;"317-881-5673";;"MARION";;;;"Jennifer";"Stambaugh";"5–12";"YES";"http://www.kindercare.com/";"NAEYC";;;;;"Even after school's out for the day, children need to be engaged in a comfortable, yet stimulating environment. That's where our Catch the Wave® program comes in. This innovative before - and after-school program allows school-age children to balance learning and fun through a variety of experiences. From homework help to fun physical activities, our program is designed so that everyone goes home happy.";;;"YES";"NO";;
"Delegates Row KinderCare";;"9155 Delegates Row";;"Indianapolis";"IN";46240;"317-573-3633";;"MARION";;;;"Charlotte";"McCall";"5–12";"YES";"http://www.kindercare.com/";"NAEYC";;;;;"Even after school's out for the day, children need to be engaged in a comfortable, yet stimulating environment. That's where our Catch the Wave® program comes in. This innovative before - and after-school program allows school-age children to balance learning and fun through a variety of experiences. From homework help to fun physical activities, our program is designed so that everyone goes home happy.";;;"YES";"NO";;
"82nd Street KinderCare";;"7402 East 82nd St.";;"Indianapolis";"IN";46256;"317-849-3712";;"MARION";;;;"Michelle";"Soper";"5–12";"YES";"http://www.kindercare.com/";"NAEYC";;;;;"Even after school's out for the day, children need to be engaged in a comfortable, yet stimulating environment. That's where our Catch the Wave® program comes in. This innovative before - and after-school program allows school-age children to balance learning and fun through a variety of experiences. From homework help to fun physical activities, our program is designed so that everyone goes home happy.";;;"YES";"NO";;
"Center Grove KinderCare";;"980 South State Rd. 135";;"Greenwood";"IN";46143;"317-882-7775";;"JOHNSON";;;;"Carol Ann";"Torres";"5–12";"YES";"http://www.kindercare.com/";"NECPA";;;;;"Even after school's out for the day, children need to be engaged in a comfortable, yet stimulating environment. That's where our Catch the Wave® program comes in. This innovative before - and after-school program allows school-age children to balance learning and fun through a variety of experiences. From homework help to fun physical activities, our program is designed so that everyone goes home happy.";;;"YES";"NO";;
"Rangeline KinderCare";;"1001 South Range Line Rd.";;"Carmel";"IN";46032;"317-844-3464";;"HAMILTON";;;;"Ashley";"Rencher";"5–12";"YES";"http://www.kindercare.com/";"NECPA, NAEYC";;;;;"Even after school's out for the day, children need to be engaged in a comfortable, yet stimulating environment. That's where our Catch the Wave® program comes in. This innovative before - and after-school program allows school-age children to balance learning and fun through a variety of experiences. From homework help to fun physical activities, our program is designed so that everyone goes home happy.";;;"YES";"NO";;
"Fishers Roberts Dr. KinderCare";;"8750 East Roberts Dr.";;"Fishers";"IN";46038;"317-576-9344";;"HAMILTON";;;;"Kelly";"Majors";"5–12";"YES";"http://www.kindercare.com/";"NAEYC";;;;;"Even after school's out for the day, children need to be engaged in a comfortable, yet stimulating environment. That's where our Catch the Wave® program comes in. This innovative before - and after-school program allows school-age children to balance learning and fun through a variety of experiences. From homework help to fun physical activities, our program is designed so that everyone goes home happy.";;;"YES";"NO";;
"Fishers Landing KinderCare";;"11562 Fishers Landing Dr.";;"Fishers";"IN";46038;"317-577-3655";;"HAMILTON";;;;"Amber";"Kinder";"5–12";"YES";"http://www.kindercare.com/";"NECPA, NAEYC";;;;;"Even after school's out for the day, children need to be engaged in a comfortable, yet stimulating environment. That's where our Catch the Wave® program comes in. This innovative before - and after-school program allows school-age children to balance learning and fun through a variety of experiences. From homework help to fun physical activities, our program is designed so that everyone goes home happy.";;;"YES";"NO";;
"131st & Hazel Dell KinderCare";;"13320 Hazel Dell Pkwy";;"Carmel";"IN";46033;"317-843-2956";;"HAMILTON";;;;"Kristy";"Watt";"5–12";"YES";"http://www.kindercare.com/";"NAEYC";;;;;"Even after school's out for the day, children need to be engaged in a comfortable, yet stimulating environment. That's where our Catch the Wave® program comes in. This innovative before - and after-school program allows school-age children to balance learning and fun through a variety of experiences. From homework help to fun physical activities, our program is designed so that everyone goes home happy.";;;"YES";"NO";;
"Centennial KinderCare";;"15401 Clearbrook St.";;"Westfield";"IN";46074;"317-569-5150";;"HAMILTON";;;;"Jessica";"Langlais";"5–12";"YES";"http://www.kindercare.com/";"NAEYC";;;;;"Even after school's out for the day, children need to be engaged in a comfortable, yet stimulating environment. That's where our Catch the Wave® program comes in. This innovative before - and after-school program allows school-age children to balance learning and fun through a variety of experiences. From homework help to fun physical activities, our program is designed so that everyone goes home happy.";;;"YES";"NO";;
"Noblesville KinderCare";;"250 S. Harbour Dr.";;"Noblesville";"IN";46062;"317-770-6712";;"HAMILTON";;;;"Lexie";"Drake";"5–12";"YES";"http://www.kindercare.com/";"NAEYC";;;;;"Even after school's out for the day, children need to be engaged in a comfortable, yet stimulating environment. That's where our Catch the Wave® program comes in. This innovative before - and after-school program allows school-age children to balance learning and fun through a variety of experiences. From homework help to fun physical activities, our program is designed so that everyone goes home happy.";;;"YES";"NO";;
"Boys & Girls Clubs of Greater Kansas City - Olathe Unit";;"520 South Harrison";;"Olathe";"KS";66061;"913-764-1353";315;"JOHNSON";;;;"Charisma";"Hampton";"5–12";;"http://bgc-gkc.org/";;"Monday - Friday";"School Year Hours: Before School: 6:30am - 8:30am, After School:  2:00pm - 7:00pm; Full Day Program: 7:00am - 6:00pm";;;"The Boys & Girls Clubs of Greater Kansas City inspires kids to live out their dreams by providing affordable, accessible opportunities in the urban core. Thanks to our generous supporters, nearly 8,000 local kids get to experience “luxuries” they never thought possible. Baseball games. Private tutors. Art classes. Fieldtrips. And more. By simply joining the Club, the youth of Kansas City are already taking a step towards a GREAT future.";;"Membership for one full school year is only $15";"YES";"NO";;
"Boys & Girls Clubs of Greater Kansas City - Wyandotte County Unit";;"1240 Troup Ave.";;"Kansas City";"KS";66104;"913-621-3260";;"WYANDOTTE";;;;"Tearle";"McCray";;;"http://bgc-gkc.org/";;"Monday - Friday";"School Year Hours: Mon, Tues, Thurs, Fri: 2:00pm - 7:00pm; Wed: noon - 7:00p.m.; Full Day Program Hours: 7:00am - 6:00pm";;;"The Boys & Girls Clubs of Greater Kansas City inspires kids to live out their dreams by providing affordable, accessible opportunities in the urban core. Thanks to our generous supporters, nearly 8,000 local kids get to experience “luxuries” they never thought possible. Baseball games. Private tutors. Art classes. Fieldtrips. And more. By simply joining the Club, the youth of Kansas City are already taking a step towards a GREAT future.";;"Membership for one full school year is only $15";"YES";"NO";;
"Boys & Girls Clubs of South Central Kansas - Oaklawn Club";;"4902 S. Clifton";;"Wichita";"KS";67216;"316-529-3910";;"SEDGWICK";"lsanders@begreatwichita.org";;;"Lisa";"Sanders";;;"http://bgc-gkc.org/";;;;;;"BE GREAT is an idea that within every child there is the potential for greatness and all of us play a vital role in helping young people find and achieve their dreams. Boys & Girls Clubs encourages all kids to BE GREAT by nurturing their self-esteem through instilling in them a sense of belonging, competence, power and influence, and usefulness. The Boys & Girls Clubs of South Central Kansas does this daily by providing young people with caring adult professionals and fun, age-appropriate, well-rounded programming. The club has been giving kids a better chance against problems such as gangs, street violence and juvenile crime since 1990.";;;"YES";"NO";"https://irp-cdn.multiscreensite.com/a797b2f2/dms3rep/multi/desktop/46221898f21246b68cc0bb4a5c1ec020-800x517.dm.edit_HbPcNk.png";
"Boys & Girls Clubs of South Central Kansas - Opportunity Drive Club";;"2400 Opportunity Drive";;"Wichita";"KS";67219;"316-201-1890";;"SEDGWICK";"vrials@begreatwichita.org ";;;"Vanessa";"Rials";;;"http://bgc-gkc.org/";;;;;;"BE GREAT is an idea that within every child there is the potential for greatness and all of us play a vital role in helping young people find and achieve their dreams. Boys & Girls Clubs encourages all kids to BE GREAT by nurturing their self-esteem through instilling in them a sense of belonging, competence, power and influence, and usefulness. The Boys & Girls Clubs of South Central Kansas does this daily by providing young people with caring adult professionals and fun, age-appropriate, well-rounded programming. The club has been giving kids a better chance against problems such as gangs, street violence and juvenile crime since 1990.";;;"YES";"NO";"https://irp-cdn.multiscreensite.com/a797b2f2/dms3rep/multi/desktop/46221898f21246b68cc0bb4a5c1ec020-800x517.dm.edit_HbPcNk.png";
"Boys & Girls Club of Manhattan - 5th Street Unit";;"220 S. Fifth Street";;"Manhattan";"KS";66502;"785-539-1947";;"RILEY";"5thunit@bgclubmanhattan.com ";;;"Caleb";"Taylor";;;"http://www.bgclubmanhattan.com/";;"Monday - Friday";"2:30pm - 6:00pm";;;"The Boys & Girls Club of Manhattan provides a compelling alternative to youth crime, drugs and other negative influences that affect our youth today. It is a safe place that kids can call their ""own"" where qualified staff and caring volunteers give members the opportunity to: Enjoy their interests; Nurture their talents; Discover their personality; Develop friendships; Build self-esteem; Contribute to society; Achieve personal success";;;"YES";"NO";"http://www.bgclubmanhattan.com/images/logo.png";"Woodrow Wilson Elementary, Northview Elementary, Amanda Arnold Elementary, Bergman Elementary, Manhattan Catholic Schools"
"Boys & Girls Club of Manhattan - Bluemont Elementary";;"714 Bluemont Ave.";;"Manhattan";"KS";66502;"785-341-4969";;"RILEY";"bluemont@bgclubmanhattan.com";;;"Joelle";"Cuprack";;;"http://www.bgclubmanhattan.com/";;"Monday - Friday";"7:30am - 8:40am | 3:50pm - 6:00pm";;;"The Boys & Girls Club of Manhattan provides a compelling alternative to youth crime, drugs and other negative influences that affect our youth today. It is a safe place that kids can call their ""own"" where qualified staff and caring volunteers give members the opportunity to: Enjoy their interests; Nurture their talents; Discover their personality; Develop friendships; Build self-esteem; Contribute to society; Achieve personal success";;;"YES";"NO";"http://www.bgclubmanhattan.com/images/logo.png";
"Boys & Girls Club of Manhattan - Central Elementary";;"900 7th St.";;"Wamego";"KS";66547;"785-341-0811";;"POTTAWATOMIE";"wamego@bgclubmanhattan.com ";;;"Abby";"Treadwell";;;"http://www.bgclubmanhattan.com/";;"Monday - Friday";"after school - 6:00pm";;;"The Boys & Girls Club of Manhattan provides a compelling alternative to youth crime, drugs and other negative influences that affect our youth today. It is a safe place that kids can call their ""own"" where qualified staff and caring volunteers give members the opportunity to: Enjoy their interests; Nurture their talents; Discover their personality; Develop friendships; Build self-esteem; Contribute to society; Achieve personal success";;;"YES";"NO";"http://www.bgclubmanhattan.com/images/logo.png";
"Boys & Girls Club of Manhattan - Lee Elementary Extension";;"701 Lee Street";;"Manhattan";"KS";66502;"785-341-3470";;"RILEY";"leeunit@bgclubmanhattan.com";;;"Shannon";"Day";;;"http://www.bgclubmanhattan.com/";;"Monday - Friday";"7:30am - 8:35am | 3:50pm - 6:00pm";;;"The Boys & Girls Club of Manhattan provides a compelling alternative to youth crime, drugs and other negative influences that affect our youth today. It is a safe place that kids can call their ""own"" where qualified staff and caring volunteers give members the opportunity to: Enjoy their interests; Nurture their talents; Discover their personality; Develop friendships; Build self-esteem; Contribute to society; Achieve personal success";;;"YES";"NO";"http://www.bgclubmanhattan.com/images/logo.png";
"Boys & Girls Club of Manhattan - Marlatt Elementary Extension";;"2715 Hobbs Street";;"Manhattan";"KS";66502;"785-341-4967";;"RILEY";"marlatt@bgclubmanhattan.com";;;"Joelle";"Cuprak";;;"http://www.bgclubmanhattan.com/";;"Monday - Friday";"7:30am - 8:35am | 3:40pm - 6:00pm";;;"The Boys & Girls Club of Manhattan provides a compelling alternative to youth crime, drugs and other negative influences that affect our youth today. It is a safe place that kids can call their ""own"" where qualified staff and caring volunteers give members the opportunity to: Enjoy their interests; Nurture their talents; Discover their personality; Develop friendships; Build self-esteem; Contribute to society; Achieve personal success";;;"YES";"NO";"http://www.bgclubmanhattan.com/images/logo.png";
"Boys & Girls Club of Manhattan - Northview Elementary";;"300 Griffith Drive";;"Manhattan";"KS";66502;"785-341-9789";;"RILEY";"northview@bgclubmanhattan.com";;;"Olivia";"Redeisheimer";;;"http://www.bgclubmanhattan.com/";;"Monday - Friday";"3:50pm - 6:00pm";;;"The Boys & Girls Club of Manhattan provides a compelling alternative to youth crime, drugs and other negative influences that affect our youth today. It is a safe place that kids can call their ""own"" where qualified staff and caring volunteers give members the opportunity to: Enjoy their interests; Nurture their talents; Discover their personality; Develop friendships; Build self-esteem; Contribute to society; Achieve personal success";;;"YES";"NO";"http://www.bgclubmanhattan.com/images/logo.png";
"Boys & Girls Club of Manhattan - Theodore Roosevelt Extension";;"1401 Houston Street";;"Manhattan";"KS";66502;"785-341-5729";;"RILEY";"trunit@bgclubmanhattan.com ";;;"Ray";"Olson";;;"http://www.bgclubmanhattan.com/";;"Monday - Friday";"7:30am - 8:40am | 3:50pm - 6:00pm";;;"The Boys & Girls Club of Manhattan provides a compelling alternative to youth crime, drugs and other negative influences that affect our youth today. It is a safe place that kids can call their ""own"" where qualified staff and caring volunteers give members the opportunity to: Enjoy their interests; Nurture their talents; Discover their personality; Develop friendships; Build self-esteem; Contribute to society; Achieve personal success";;;"YES";"NO";"http://www.bgclubmanhattan.com/images/logo.png";
"Boys & Girls Club of Manhattan - Eisenhower Middle School Extension";;"800 Walters Drive";;"Manhattan";"KS";66502;"785-341-0924";;"RILEY";"ems@bgclubmanhattan.com ";;;"Michele";"Riter";;;"http://www.bgclubmanhattan.com/";;"Monday - Friday";"2:50pm - 5:15pm";;;"The Boys & Girls Club of Manhattan provides a compelling alternative to youth crime, drugs and other negative influences that affect our youth today. It is a safe place that kids can call their ""own"" where qualified staff and caring volunteers give members the opportunity to: Enjoy their interests; Nurture their talents; Discover their personality; Develop friendships; Build self-esteem; Contribute to society; Achieve personal success";;;"YES";"NO";"http://www.bgclubmanhattan.com/images/logo.png";
"Boys & Girls Club of Manhattan - Anthony Middle School Extension";;"2501 Browning Ave.";;"Manhattan";"KS";66502;"785-341-3581";;"RILEY";"ams@bgclubmanhattan.com";;;"Alec";"Watson";;;"http://www.bgclubmanhattan.com/";;"Monday - Friday";"2:50pm - 5:15pm";;;"The Boys & Girls Club of Manhattan provides a compelling alternative to youth crime, drugs and other negative influences that affect our youth today. It is a safe place that kids can call their ""own"" where qualified staff and caring volunteers give members the opportunity to: Enjoy their interests; Nurture their talents; Discover their personality; Develop friendships; Build self-esteem; Contribute to society; Achieve personal success";;;"YES";"NO";"http://www.bgclubmanhattan.com/images/logo.png";
"Boys & Girls Club of Atchison";;"1215 Ash Street";;"Atchison";"KS";66002;"913-367-9090";;"ATCHISON";"abagcjoel@gmail.com";;;;;;;"http://atchisonksbgc.com/";;"Monday - Friday";"School Year: Mon - Thurs: After school - 6:00pm, Fri: After school - 5:00pm; Summer Hours: 8:45am - 1:30pm";;;"If you are looking for a safe, fun, and affordable environment for your school aged children, you have come to the right place! Located near the corner of Ash and M Streets in Atchison, our club stands ready to offer your child a wide range of activities to participate in ranging from physical to academic. Different programs also offer them the chance to give back to community and learn important life skills. ";;"Membership fees are just $10 a month for the first child in a family, and $5 for each additional child, and are due on the first Monday of each month Reduced fees are available for those families that qualify.";"YES";"NO";"http://atchisonksbgc.com/wp-content/uploads/BG-main.png";
"Ascension Y Club";;"9510 W 127th Street";;"Overland Park";"KS";66213;"913-345-9622";;"JOHNSON";;;;;;;;"https://kansascityymca.org/";;"Monday - Friday";"after school - 6:00pm";;;"With a focus on safety, health, social growth and academic enhancement, Y Club before and after school gives kindergartners through sixth graders a safe, supportive and fun environment to learn, develop interests and make friends. Parents enjoy the convenience of a state licensed program in their child's school, affordable weekly fees, and peace of mind knowing that qualified, trained staff are there to provide a positive atmosphere.";;"Fees: $75; Part Time: $70";"YES";"NO";"https://kansascityymca.org/sites/all/themes/YMCA/img/logo-ymca.png";
"Blue Valley School District Y Club @ Blue River";;"4701 W 163rd Terrace";;"Stilwell";"KS";66085;"913-851-4988";;"JOHNSON";;;;;;;;"https://kansascityymca.org/";;"Monday - Friday";"7:00am - 6:00pm";;;"With a focus on safety, health, social growth and academic enhancement, Y Club before and after school gives kindergartners through sixth graders a safe, supportive and fun environment to learn, develop interests and make friends. Parents enjoy the convenience of a state licensed program in their child's school, affordable weekly fees, and peace of mind knowing that qualified, trained staff are there to provide a positive atmosphere.";;"Fees: $65 before only, $90 after only, $98 before and after; Part Time: $60 before only, $85 after only, $92 before and after";"YES";"NO";"https://kansascityymca.org/sites/all/themes/YMCA/img/logo-ymca.png";
"Blue Valley School District Y Club @ Cedar Hills";;"9100 W 165th Street";;"Overland Park";"KS";66085;"913-685-8106";;"JOHNSON";;;;;;;;"https://kansascityymca.org/";;"Monday - Friday";"7:00am - 6:00pm";;;"With a focus on safety, health, social growth and academic enhancement, Y Club before and after school gives kindergartners through sixth graders a safe, supportive and fun environment to learn, develop interests and make friends. Parents enjoy the convenience of a state licensed program in their child's school, affordable weekly fees, and peace of mind knowing that qualified, trained staff are there to provide a positive atmosphere.";;"Fees: $65 before only, $90 after only, $98 before and after; Part Time: $60 before only, $85 after only, $92 before and after";"YES";"NO";"https://kansascityymca.org/sites/all/themes/YMCA/img/logo-ymca.png";
"Blue Valley School District Y Club @ Cottonwood Point";;"10521 W 129th Street";;"Overland Park";"KS";66213;"913-897-3829";;"JOHNSON";;;;;;;;"https://kansascityymca.org/";;"Monday - Friday";"7:00am - 6:00pm";;;"With a focus on safety, health, social growth and academic enhancement, Y Club before and after school gives kindergartners through sixth graders a safe, supportive and fun environment to learn, develop interests and make friends. Parents enjoy the convenience of a state licensed program in their child's school, affordable weekly fees, and peace of mind knowing that qualified, trained staff are there to provide a positive atmosphere.";;"Fees: $65 before only, $90 after only, $98 before and after; Part Time: $60 before only, $85 after only, $92 before and after";"YES";"NO";"https://kansascityymca.org/sites/all/themes/YMCA/img/logo-ymca.png";
"Blue Valley School District Y Club @ Harmony";;"14140 Grant";;"Overland Park";"KS";66213;"913-681-3105";;"JOHNSON";;;;;;;;"https://kansascityymca.org/";;"Monday - Friday";"7:00am - 6:00pm";;;"With a focus on safety, health, social growth and academic enhancement, Y Club before and after school gives kindergartners through sixth graders a safe, supportive and fun environment to learn, develop interests and make friends. Parents enjoy the convenience of a state licensed program in their child's school, affordable weekly fees, and peace of mind knowing that qualified, trained staff are there to provide a positive atmosphere.";;"Fees: $65 before only, $90 after only, $98 before and after; Part Time: $60 before only, $85 after only, $92 before and after";"YES";"NO";"https://kansascityymca.org/sites/all/themes/YMCA/img/logo-ymca.png";
"Blue Valley School District Y Club @ Heartland";;"12775 Goodman";;"Overland Park";"KS";66213;"913-681-6282";;"JOHNSON";;;;;;;;"https://kansascityymca.org/";;"Monday - Friday";"7:00am - 6:00pm";;;"With a focus on safety, health, social growth and academic enhancement, Y Club before and after school gives kindergartners through sixth graders a safe, supportive and fun environment to learn, develop interests and make friends. Parents enjoy the convenience of a state licensed program in their child's school, affordable weekly fees, and peace of mind knowing that qualified, trained staff are there to provide a positive atmosphere.";;"Fees: $65 before only, $90 after only, $98 before and after; Part Time: $60 before only, $85 after only, $92 before and after";"YES";"NO";"https://kansascityymca.org/sites/all/themes/YMCA/img/logo-ymca.png";
"Blue Valley School District Y Club @ Indian Valley";;"11600 Knox";;"Overland Park";"KS";66210;"913-339-6413";;"JOHNSON";;;;;;;;"https://kansascityymca.org/";;"Monday - Friday";"7:00am - 6:00pm";;;"With a focus on safety, health, social growth and academic enhancement, Y Club before and after school gives kindergartners through sixth graders a safe, supportive and fun environment to learn, develop interests and make friends. Parents enjoy the convenience of a state licensed program in their child's school, affordable weekly fees, and peace of mind knowing that qualified, trained staff are there to provide a positive atmosphere.";;"Fees: $65 before only, $90 after only, $98 before and after; Part Time: $60 before only, $85 after only, $92 before and after";"YES";"NO";"https://kansascityymca.org/sites/all/themes/YMCA/img/logo-ymca.png";
"Blue Valley School District Y Club @ Lakewood";;"14600 Lamar";;"Overland Park";"KS";66223;"913-402-8829";;"JOHNSON";;;;;;;;"https://kansascityymca.org/";;"Monday - Friday";"7:00am - 6:00pm";;;"With a focus on safety, health, social growth and academic enhancement, Y Club before and after school gives kindergartners through sixth graders a safe, supportive and fun environment to learn, develop interests and make friends. Parents enjoy the convenience of a state licensed program in their child's school, affordable weekly fees, and peace of mind knowing that qualified, trained staff are there to provide a positive atmosphere.";;"Fees: $65 before only, $90 after only, $98 before and after; Part Time: $60 before only, $85 after only, $92 before and after";"YES";"NO";"https://kansascityymca.org/sites/all/themes/YMCA/img/logo-ymca.png";
"Blue Valley School District Y Club @ Leawood";;"2400 W 123rd Street";;"Leawood";"KS";66209;"913-491-4609";;"JOHNSON";;;;;;;;"https://kansascityymca.org/";;"Monday - Friday";"7:00am - 6:00pm";;;"With a focus on safety, health, social growth and academic enhancement, Y Club before and after school gives kindergartners through sixth graders a safe, supportive and fun environment to learn, develop interests and make friends. Parents enjoy the convenience of a state licensed program in their child's school, affordable weekly fees, and peace of mind knowing that qualified, trained staff are there to provide a positive atmosphere.";;"Fees: $65 before only, $90 after only, $98 before and after; Part Time: $60 before only, $85 after only, $92 before and after";"YES";"NO";"https://kansascityymca.org/sites/all/themes/YMCA/img/logo-ymca.png";
