"name";"location";"address";"address2";"city";"state";"zip";"phone";"phone_ext";"county";"email";"status";"type";"contact_firstname";"contact_lastname";"age_range";"transportation";"website";"accreditation";"daysopen";"hoursopen";"typeofcare";"language";"introduction";"additionalInfo";"pricing";"is_afterschool";"is_camp";"logo";"schools_served"
"Primrose School at St. John's Forest - Primrose Explorers Club";;"180 Gateway Circle";;"Jacksonville";"FL";32259;"904-824-1100 ";;"DUVAL";;;;;;"5–12";;"https://www.primroseschools.com/";;;;;;"Imagine a nurturing After School program where children can relax, make friends and continue to learn while having fun. Welcome to the Primrose Explorers Club for children ages 5 through 12. We make sure club members receive homework help, so they establish good habits and are freed up for more family fun at home. Still, there’s plenty of time to explore creative expression, sports, technology, drama, music, games or enjoy some downtime.";;;"YES";"NO";;
"Primrose School of Miramar - Primrose Explorers Club";;"2701 Dykes Road";;"Miramar";"FL";33027;"754-333-0789 ";;"BROWARD";;;;;;"5–12";;"https://www.primroseschools.com/";;;;;;"Imagine a nurturing After School program where children can relax, make friends and continue to learn while having fun. Welcome to the Primrose Explorers Club for children ages 5 through 12. We make sure club members receive homework help, so they establish good habits and are freed up for more family fun at home. Still, there’s plenty of time to explore creative expression, sports, technology, drama, music, games or enjoy some downtime.";;;"YES";"NO";;
"Primrose School of Hunter's Creek - Primrose Explorers Club";;"5741 Town Center Boulevard";;"Orlando";"FL";32837;"407-251-2771";;"ORANGE";;;;;;"5–12";;"https://www.primroseschools.com/";;;;;;"Imagine a nurturing After School program where children can relax, make friends and continue to learn while having fun. Welcome to the Primrose Explorers Club for children ages 5 through 12. We make sure club members receive homework help, so they establish good habits and are freed up for more family fun at home. Still, there’s plenty of time to explore creative expression, sports, technology, drama, music, games or enjoy some downtime.";;;"YES";"NO";;
"Primrose School at Vista Lakes - Primrose Explorers Club";;"8712 Lee Vista Blvd.";;"Orlando";"FL";32829;"407-381-5559 ";;"ORANGE";;;;;;"5–12";;"https://www.primroseschools.com/";;;;;;"Imagine a nurturing After School program where children can relax, make friends and continue to learn while having fun. Welcome to the Primrose Explorers Club for children ages 5 through 12. We make sure club members receive homework help, so they establish good habits and are freed up for more family fun at home. Still, there’s plenty of time to explore creative expression, sports, technology, drama, music, games or enjoy some downtime.";;;"YES";"NO";;
"Primrose School at Avalon Park - Primrose Explorers Club";;"13461 Tanja King Blvd";;"Orlando";"FL";32828;"407-737-1500";;"ORANGE";;;;;;"5–12";;"https://www.primroseschools.com/";;;;;;"Imagine a nurturing After School program where children can relax, make friends and continue to learn while having fun. Welcome to the Primrose Explorers Club for children ages 5 through 12. We make sure club members receive homework help, so they establish good habits and are freed up for more family fun at home. Still, there’s plenty of time to explore creative expression, sports, technology, drama, music, games or enjoy some downtime.";;;"YES";"NO";;
"Primrose School of Winter Springs - Primrose Explorers Club";;"90 Heritage Park St.";;"Winter Springs";"FL";32708;"407-327-3331";;"SEMINOLE";;;;;;"5–12";;"https://www.primroseschools.com/";;;;;;"Imagine a nurturing After School program where children can relax, make friends and continue to learn while having fun. Welcome to the Primrose Explorers Club for children ages 5 through 12. We make sure club members receive homework help, so they establish good habits and are freed up for more family fun at home. Still, there’s plenty of time to explore creative expression, sports, technology, drama, music, games or enjoy some downtime.";;;"YES";"NO";;
"Primrose School of Waterford Lakes - Primrose Explorers Club";;"310 Woodland Lake Drive";;"Orlando";"FL";32828;"407-247-1061";;"ORANGE";;;;;;"5–12";;"https://www.primroseschools.com/";;;;;;"Imagine a nurturing After School program where children can relax, make friends and continue to learn while having fun. Welcome to the Primrose Explorers Club for children ages 5 through 12. We make sure club members receive homework help, so they establish good habits and are freed up for more family fun at home. Still, there’s plenty of time to explore creative expression, sports, technology, drama, music, games or enjoy some downtime.";;;"YES";"NO";;
"Primrose School of Ocoee - Primrose Explorers Club";;"860 Tomyn Blvd.";;"Ocoee";"FL";34761;"407-347-8902";;"ORANGE";;;;;;"5–12";;"https://www.primroseschools.com/";;;;;;"Imagine a nurturing After School program where children can relax, make friends and continue to learn while having fun. Welcome to the Primrose Explorers Club for children ages 5 through 12. We make sure club members receive homework help, so they establish good habits and are freed up for more family fun at home. Still, there’s plenty of time to explore creative expression, sports, technology, drama, music, games or enjoy some downtime.";;;"YES";"NO";;
"Primrose School of Lake Mary Heathrow - Primrose Explorers Club";;"1200 Orange Blvd.";;"Sanford";"FL";32771;"407-321-7979";;"SEMINOLE";;;;;;"5–12";;"https://www.primroseschools.com/";;;;;;"Imagine a nurturing After School program where children can relax, make friends and continue to learn while having fun. Welcome to the Primrose Explorers Club for children ages 5 through 12. We make sure club members receive homework help, so they establish good habits and are freed up for more family fun at home. Still, there’s plenty of time to explore creative expression, sports, technology, drama, music, games or enjoy some downtime.";;;"YES";"NO";;
"Primrose School of Lake Nona - Primrose Explorers Club";;"9915 Vickrey Place";;"Orlando";"FL";32827;"407-982-5567";;"ORANGE";;;;;;"5–12";;"https://www.primroseschools.com/";;;;;;"Imagine a nurturing After School program where children can relax, make friends and continue to learn while having fun. Welcome to the Primrose Explorers Club for children ages 5 through 12. We make sure club members receive homework help, so they establish good habits and are freed up for more family fun at home. Still, there’s plenty of time to explore creative expression, sports, technology, drama, music, games or enjoy some downtime.";;;"YES";"NO";;
"Primrose School of Longwood at Wekiva Springs - Primrose Explorers Club";;"2615 West State Rd 434";;"Longwood";"FL";32779;"407-960-5078";;"SEMINOLE";;;;;;"5–12";;"https://www.primroseschools.com/";;;;;;"Imagine a nurturing After School program where children can relax, make friends and continue to learn while having fun. Welcome to the Primrose Explorers Club for children ages 5 through 12. We make sure club members receive homework help, so they establish good habits and are freed up for more family fun at home. Still, there’s plenty of time to explore creative expression, sports, technology, drama, music, games or enjoy some downtime.";;;"YES";"NO";;
"Primrose School of Oviedo - Primrose Explorers Club";;"1933 W County Road 419";;"Oviedo";"FL";32766;"407-359-5200";;"SEMINOLE";;;;;;"5–12";;"https://www.primroseschools.com/";;;;;;"Imagine a nurturing After School program where children can relax, make friends and continue to learn while having fun. Welcome to the Primrose Explorers Club for children ages 5 through 12. We make sure club members receive homework help, so they establish good habits and are freed up for more family fun at home. Still, there’s plenty of time to explore creative expression, sports, technology, drama, music, games or enjoy some downtime.";;;"YES";"NO";;
"Primrose School at Lakewood Ranch Town Center - Primrose Explorers Club";;"9127 Town Center Parkway";;"Bradenton";"FL";34202;"941-373-6363";;"MANATEE";;;;;;"5–12";;"https://www.primroseschools.com/";;;;;;"Imagine a nurturing After School program where children can relax, make friends and continue to learn while having fun. Welcome to the Primrose Explorers Club for children ages 5 through 12. We make sure club members receive homework help, so they establish good habits and are freed up for more family fun at home. Still, there’s plenty of time to explore creative expression, sports, technology, drama, music, games or enjoy some downtime.";;;"YES";"NO";;
"Primrose School of Westchase - Primrose Explorers Club";;"12051 Whitmarsh Lane";;"Tampa";"FL";33626;"813-814-9685";;"HILLSBOROUGH";;;;;;"5–12";;"https://www.primroseschools.com/";;;;;;"Imagine a nurturing After School program where children can relax, make friends and continue to learn while having fun. Welcome to the Primrose Explorers Club for children ages 5 through 12. We make sure club members receive homework help, so they establish good habits and are freed up for more family fun at home. Still, there’s plenty of time to explore creative expression, sports, technology, drama, music, games or enjoy some downtime.";;;"YES";"NO";;
"Primrose School of Tampa Palms - Primrose Explorers Club";;"5307 Primrose Lake Circle";;"Tampa";"FL";33647;"813-975-4000";;"HILLSBOROUGH";;;;;;"5–12";;"https://www.primroseschools.com/";;;;;;"Imagine a nurturing After School program where children can relax, make friends and continue to learn while having fun. Welcome to the Primrose Explorers Club for children ages 5 through 12. We make sure club members receive homework help, so they establish good habits and are freed up for more family fun at home. Still, there’s plenty of time to explore creative expression, sports, technology, drama, music, games or enjoy some downtime.";;;"YES";"NO";;
"Primrose School of South Tampa - Primrose Explorers Club";;"1700 West Kennedy Boulevard";;"Tampa";"FL";33606;"813-876-1000";;"HILLSBOROUGH";;;;;;"5–12";;"https://www.primroseschools.com/";;;;;;"Imagine a nurturing After School program where children can relax, make friends and continue to learn while having fun. Welcome to the Primrose Explorers Club for children ages 5 through 12. We make sure club members receive homework help, so they establish good habits and are freed up for more family fun at home. Still, there’s plenty of time to explore creative expression, sports, technology, drama, music, games or enjoy some downtime.";;;"YES";"NO";;
"Primrose School at Collier Parkway - Primrose Explorers Club";;"23021 Weeks Boulevard";;"Land O Lakes";"FL";34639;"813-242-7800";;"PASCO";;;;;;"5–12";;"https://www.primroseschools.com/";;;;;;"Imagine a nurturing After School program where children can relax, make friends and continue to learn while having fun. Welcome to the Primrose Explorers Club for children ages 5 through 12. We make sure club members receive homework help, so they establish good habits and are freed up for more family fun at home. Still, there’s plenty of time to explore creative expression, sports, technology, drama, music, games or enjoy some downtime.";;;"YES";"NO";;
"Primrose School of Lutz - Primrose Explorers Club";;"5001 W. Lutz Lake Fern Road";;"Lutz";"FL";33558;"813-920-9384";;"HILLSBOROUGH";;;;;;"5–12";;"https://www.primroseschools.com/";;;;;;"Imagine a nurturing After School program where children can relax, make friends and continue to learn while having fun. Welcome to the Primrose Explorers Club for children ages 5 through 12. We make sure club members receive homework help, so they establish good habits and are freed up for more family fun at home. Still, there’s plenty of time to explore creative expression, sports, technology, drama, music, games or enjoy some downtime.";;;"YES";"NO";;
"Primrose School of Bloomingdale - Primrose Explorers Club";;"1280 Bloomingdale Avenue";;"Valrico";"FL";33596;"813-438-5980";;"HILLSBOROUGH";;;;;;"5–12";;"https://www.primroseschools.com/";;;;;;"Imagine a nurturing After School program where children can relax, make friends and continue to learn while having fun. Welcome to the Primrose Explorers Club for children ages 5 through 12. We make sure club members receive homework help, so they establish good habits and are freed up for more family fun at home. Still, there’s plenty of time to explore creative expression, sports, technology, drama, music, games or enjoy some downtime.";;;"YES";"NO";;
"Primrose School of Carrollwood - Primrose Explorers Club";;"1770 W. Bearss Avenue";;"Tampa";"FL";33613;"813-398-8607";;"HILLSBOROUGH";;;;;;"5–12";;"https://www.primroseschools.com/";;;;;;"Imagine a nurturing After School program where children can relax, make friends and continue to learn while having fun. Welcome to the Primrose Explorers Club for children ages 5 through 12. We make sure club members receive homework help, so they establish good habits and are freed up for more family fun at home. Still, there’s plenty of time to explore creative expression, sports, technology, drama, music, games or enjoy some downtime.";;;"YES";"NO";;
"Primrose School of Cross Creek - Primrose Explorers Club";;"10301 Cross Creek Boulevard";;"Tampa";"FL";33647;"813-994-6800";;"HILLSBOROUGH";;;;;;"5–12";;"https://www.primroseschools.com/";;;;;;"Imagine a nurturing After School program where children can relax, make friends and continue to learn while having fun. Welcome to the Primrose Explorers Club for children ages 5 through 12. We make sure club members receive homework help, so they establish good habits and are freed up for more family fun at home. Still, there’s plenty of time to explore creative expression, sports, technology, drama, music, games or enjoy some downtime.";;;"YES";"NO";;
"Riverside Presbyterian Day School - RITA";;"830 Oak Street";;"Jacksonville";"FL";32204;"904-353-5513";163;"DUVAL";"jtippins@rpds.com";;;"Jeff";"Tippins";;;"http://www.rpds.com/";;"Monday - Friday";"7:00am until the start of school | end of school day until 6:00pm  ";;;"Our after-school programs begin with a 7:00 a.m. morning arrival option and end at 6:00 p.m. in the evening.  We're open on all school days and most non-school days.  RITA is staffed with certified teachers who keep the learning active and engaging beyond the walls of our classrooms.";;"PreK 3, PreK 4 and KINDERGARTEN SCHOOL YEAR FEES: 2 days a week (1:30p.m.-3:00 p.m.) $90.00/mo or (1:30pm-6:00pm) $190.00/mo, 3 days a week (1:30pm-3:00pm) $130.00/mo or (1:30pm-6:00pm) $280.00/mo, 4 days a week (1:30pm-3:00pm) $170.00/mo or (1:30pm-6:00pm) $370.00/mo, 5 days a week (1:30pm-3:00pm) $210.00/mo or (1:30pm-6:00pm) $460.00/mo; 1ST-6TH GRADE SCHOOL YEAR FEES: 2 days a week (3:00pm-6:00pm) $130.00/mo, 3 days a week (3:00pm-6:00pm) $190.00/mo, 4 days a week (3:00pm-6:00pm) $250.00/mo, 5 days a week (3:00pm-6:00pm) $310.00/mo; MORNINGS ONLY: 5 days a week (7:00am-8:00am) $150.00/mo, Drop-In $10.00/hour; DROP-IN RATES: 1:30pm-3:00pm $20.00/daily, 1:30pm-6:00pm $50.00/daily, 3:00pm-6:00pm $30.00/daily; HOMEWORK ACADEMY (3:00pm-4:30pm) $15.00 Per Session; HOLIDAYS: Morning Care (7:00am-8:00am) $10.00/daily, Full Day (8:00am 6:00pm) $60.00/daily, Half Day (8:00am -1:00pm) $30.00/daily, Half Day (1:00pm-6:00pm) $30.00/daily; LATE PICK-UP FEE AFTER 6 PM: Every 10 minutes $15.00";"YES";"NO";;
"PROtential Sports Club Tampa Palms - After School Camp";;"16402 Tampa Palms Boulevard West";;"Tampa";"FL";33647;"813-843-9460";;"HILLSBOROUGH";;;;;;;;"http://www.protentialsports.com/";;"Monday - Friday";"after school - 6:30pm";;;"Our After School Camp is designed to give your child structure, fun and physical activities after school. After School Camp is open Monday through Friday until 6:30 PM. The sports curriculum is set up so your child will experience a multi-sport rotation daily. The schedule allows for 2 to 3 sports per day followed by inspirational talks. Children are divided into smaller groups receiving lots of individualized attention from trained athletes. Most of our coaches are former professional or collegiate athletes, and are qualified to inspire your child to become an all around better perso";;"$295 per month";"YES";"NO";;
"PROtential Sports Corey Lake Isles - After School Camp";;"10441 Cory Lake Dr.";;"Tampa";"FL";33647;"813-843-9460";;"HILLSBOROUGH";;;;;;;;"http://www.protentialsports.com/";;"Monday - Friday";"after school - 6:30pm";;;"Our After School Camp is designed to give your child structure, fun and physical activities after school. After School Camp is open Monday through Friday until 6:30 PM. The sports curriculum is set up so your child will experience a multi-sport rotation daily. The schedule allows for 2 to 3 sports per day followed by inspirational talks. Children are divided into smaller groups receiving lots of individualized attention from trained athletes. Most of our coaches are former professional or collegiate athletes, and are qualified to inspire your child to become an all around better perso";;"$295 per month";"YES";"NO";;
"PROtential Sports Arbor Greene - After School Camp";;"17913 Arbor Haven Dr.";;"Tampa";"FL";33647;"813-843-9460";;"HILLSBOROUGH";;;;;;;;"http://www.protentialsports.com/";;"Monday - Friday";"after school - 6:30pm";;;"Our After School Camp is designed to give your child structure, fun and physical activities after school. After School Camp is open Monday through Friday until 6:30 PM. The sports curriculum is set up so your child will experience a multi-sport rotation daily. The schedule allows for 2 to 3 sports per day followed by inspirational talks. Children are divided into smaller groups receiving lots of individualized attention from trained athletes. Most of our coaches are former professional or collegiate athletes, and are qualified to inspire your child to become an all around better perso";;"$295 per month";"YES";"NO";;
"PROtential Sports Dupree Lakes - After School Camp";;"6255 Dupree Lakes Blvd.";;"Land O Lakes";"FL";34639;"813-843-9460";;"PASCO";;;;;;;;"http://www.protentialsports.com/";;"Monday - Friday";"after school - 6:30pm";;;"Our After School Camp is designed to give your child structure, fun and physical activities after school. After School Camp is open Monday through Friday until 6:30 PM. The sports curriculum is set up so your child will experience a multi-sport rotation daily. The schedule allows for 2 to 3 sports per day followed by inspirational talks. Children are divided into smaller groups receiving lots of individualized attention from trained athletes. Most of our coaches are former professional or collegiate athletes, and are qualified to inspire your child to become an all around better perso";;"$295 per month";"YES";"NO";;
"PROtential Sports Grand Hampton - After School Camp";;"8301 Dunham Station Drive";;"Tampa";"FL";33647;"813-843-9460";;"HILLSBOROUGH";;;;;;;;"http://www.protentialsports.com/";;"Monday - Friday";"after school - 6:30pm";;;"Our After School Camp is designed to give your child structure, fun and physical activities after school. After School Camp is open Monday through Friday until 6:30 PM. The sports curriculum is set up so your child will experience a multi-sport rotation daily. The schedule allows for 2 to 3 sports per day followed by inspirational talks. Children are divided into smaller groups receiving lots of individualized attention from trained athletes. Most of our coaches are former professional or collegiate athletes, and are qualified to inspire your child to become an all around better perso";;"$295 per month";"YES";"NO";;
"PROtential Sports Heritage Isles - After School Camp ";;"10630 Plantation Bay Drive";;"Tampa";"FL";33647;"813-843-9460";;"HILLSBOROUGH";;;;;;;;"http://www.protentialsports.com/";;"Monday - Friday";"after school - 6:30pm";;;"Our After School Camp is designed to give your child structure, fun and physical activities after school. After School Camp is open Monday through Friday until 6:30 PM. The sports curriculum is set up so your child will experience a multi-sport rotation daily. The schedule allows for 2 to 3 sports per day followed by inspirational talks. Children are divided into smaller groups receiving lots of individualized attention from trained athletes. Most of our coaches are former professional or collegiate athletes, and are qualified to inspire your child to become an all around better perso";;"$295 per month";"YES";"NO";;
"PROtential Sports Rivercrest - After School Camp";;"11560 Ramble Creek Drive";;"Riverview";"FL";33569;"813-843-9460";;"HILLSBOROUGH";;;;;;;;"http://www.protentialsports.com/";;"Monday - Friday";"after school - 6:30pm";;;"Our After School Camp is designed to give your child structure, fun and physical activities after school. After School Camp is open Monday through Friday until 6:30 PM. The sports curriculum is set up so your child will experience a multi-sport rotation daily. The schedule allows for 2 to 3 sports per day followed by inspirational talks. Children are divided into smaller groups receiving lots of individualized attention from trained athletes. Most of our coaches are former professional or collegiate athletes, and are qualified to inspire your child to become an all around better perso";;"$295 per month";"YES";"NO";;
"PROtential Sports Seven Oaks - After School Camp";;"2910 Sports Core Circle";;"Wesley Chapel";"FL";33544;"813-843-9460";;"PASCO";;;;;;;;"http://www.protentialsports.com/";;"Monday - Friday";"after school - 6:30pm";;;"Our After School Camp is designed to give your child structure, fun and physical activities after school. After School Camp is open Monday through Friday until 6:30 PM. The sports curriculum is set up so your child will experience a multi-sport rotation daily. The schedule allows for 2 to 3 sports per day followed by inspirational talks. Children are divided into smaller groups receiving lots of individualized attention from trained athletes. Most of our coaches are former professional or collegiate athletes, and are qualified to inspire your child to become an all around better perso";;"$295 per month";"YES";"NO";;
"PROtential Sports Waterchase - After School Camp";;"14401 Waterchase Blvd";;"Tampa";"FL";33626;"813-843-9460";;"HILLSBOROUGH";;;;;;;;"http://www.protentialsports.com/";;"Monday - Friday";"after school - 6:30pm";;;"Our After School Camp is designed to give your child structure, fun and physical activities after school. After School Camp is open Monday through Friday until 6:30 PM. The sports curriculum is set up so your child will experience a multi-sport rotation daily. The schedule allows for 2 to 3 sports per day followed by inspirational talks. Children are divided into smaller groups receiving lots of individualized attention from trained athletes. Most of our coaches are former professional or collegiate athletes, and are qualified to inspire your child to become an all around better perso";;"$295 per month";"YES";"NO";;
"Arts for Learning After-School Program @ Dr. Henry W. Mack/West Little River K-8 Center";;"2450 NW 84th Street";;"Miami";"FL";33147;"305-576-1212";1024;"MIAMI-DADE";"dia@a4lmiami.org";;;"Dia";"Carter Webb";;;"http://a4lmiami.org/";;;;;;"Arts for Learning places local artists in residence at after-school programs throughout Miami-Dade County to provide students with opportunities to learn in and through the arts. In addition to artistic skills, Arts for Learning programs teach essential 21st century learning skills, such as critical and creative thinking, problem-solving, and communication skills, as well as adaptability and perseverance. Participating artists are professional actors, directors, producers, dancers, choreographers, musicians, authors, poets, storytellers, and visual artists who help students to explore ideas and concepts in their art making. Arts for Learning’s after-school art residencies are offered at select Miami-Dade County Public Schools, parks, and community centers.";;;"YES";"NO";"http://a4lmiami.org/wp-content/themes/artsforlearning/images/logo.jpg";
"Arts for Learning After-School Program @ Barnyard-Coconut Grove Cares";;"3870 Washington Avenue";;"Coconut Grove";"FL";33133;"305-446-6216";;"MIAMI-DADE";;;;;;;;"http://a4lmiami.org/";;;;;;"Arts for Learning places local artists in residence at after-school programs throughout Miami-Dade County to provide students with opportunities to learn in and through the arts. In addition to artistic skills, Arts for Learning programs teach essential 21st century learning skills, such as critical and creative thinking, problem-solving, and communication skills, as well as adaptability and perseverance. Participating artists are professional actors, directors, producers, dancers, choreographers, musicians, authors, poets, storytellers, and visual artists who help students to explore ideas and concepts in their art making. Arts for Learning’s after-school art residencies are offered at select Miami-Dade County Public Schools, parks, and community centers.";;;"YES";"NO";"http://a4lmiami.org/wp-content/themes/artsforlearning/images/logo.jpg";
"Arts for Learning After-School Program @ Centro Mater East";;"418 SW 4th Avenue";;"Miami";"FL";33130;"305-545-6049";;"MIAMI-DADE";;;;"Yannet";"Amador ";;;"http://a4lmiami.org/";;;;;;"Arts for Learning places local artists in residence at after-school programs throughout Miami-Dade County to provide students with opportunities to learn in and through the arts. In addition to artistic skills, Arts for Learning programs teach essential 21st century learning skills, such as critical and creative thinking, problem-solving, and communication skills, as well as adaptability and perseverance. Participating artists are professional actors, directors, producers, dancers, choreographers, musicians, authors, poets, storytellers, and visual artists who help students to explore ideas and concepts in their art making. Arts for Learning’s after-school art residencies are offered at select Miami-Dade County Public Schools, parks, and community centers.";;;"YES";"NO";"http://a4lmiami.org/wp-content/themes/artsforlearning/images/logo.jpg";
