"name";"location";"address";"address2";"city";"state";"zip";"phone";"phone_ext";"county";"email";"status";"type";"contact_firstname";"contact_lastname";"age_range";"transportation";"website";"accreditation";"daysopen";"hoursopen";"typeofcare";"language";"introduction";"additionalInfo";"pricing";"is_afterschool";"is_camp";"logo";"schools_served"
"Boys & Girls Club of Lynn";;"25 NORTH COMMON ST.";;"LYNN";"MA";" 01902";"781-593-1772";;"ESSEX";"obarker@bgcl.org";;;"Obie";"Barker";"5–18";;"https://www.bgcl.org/";;"Monday - Friday";"Ages: 8 - 12: 2:00pm - 6:00pm; Ages: 13 - 18: 2:00pm - 8:30pm";;;"The Boys & Girls Club of Lynn is a 501© whose mission is to help young people, especially those who need us most, build strong character and realize their full potential as responsible citizens and leaders.";;;"YES";"NO";"https://static.wixstatic.com/media/0c83ce_da233486e6f637419eebbdb3604964ae.png/v1/fill/w_190,h_125,al_c,usm_0.66_1.00_0.01/0c83ce_da233486e6f637419eebbdb3604964ae.png";
"Boys & Girls Club of Lawrence";;"136 WATER STREET";;"LAWRENCE";"MA";" 01841";"978-683-2747";;"ESSEX";"info@lawrencebgc.com";;;;;"7–18";;"http://www.lawrencebgc.com/";;"Monday - Saturday";"Mon - Fri: 3:00pm - 8:00pm (3:00pm - 7:00pm for 7 to 9 year-olds), Sat: 10:00am - 3:30pm; School vacations & some holidays: 9:00am - 4:00pm; Summer hours: 9:00am - 4:00pm (M-F)";;;"The Boys & Girls Club of Lawrence is the premier youth development agency in northeastern Massachusetts. More than 4,000 boys and girls find refuge at the club every year and participate in positive and constructive activities. On average, 500 youth participate in our programs daily. With an unprecedented seven national awards for program excellence and two National Youth of the Year, the Boys & Girls Club of Lawrence has a proven track record of helping young people develop to their full potential and become productive and successful members of society. The Boys & Girls Club of Lawrence operates two facilities. Our main facility is located at 136 Water Street in Lawrence. This site is within walking distance of three public housing projects, making it easily accessible to youth. The Beacon Club is located in the Beacon Projects in South Lawrence, making our award-winning programs available to youth who live in this public housing complex. It provides programs and services to approximately 300 children per year. The dedicated staff and volunteers of the Boys & Girls Club of Lawrence have one common goal: to help as many children as possible break the cycle of poverty by giving them access to essential educational opportunities and directing them to recreational and character development programs.";;"$40.00/year";"YES";"NO";"http://www.lawrencebgc.com/images/site/site_logo_home.png";
"Beacon Boys & Girls Club";;"71 DUCKETT AVENUE";;"LAWRENCE";"MA";" 01843";"978-691-5167";;"ESSEX";"info@lawrencebgc.com";;;;;"7–18";;"http://www.lawrencebgc.com/";;"Monday - Saturday";"Mon - Fri: 3:00pm - 8:00pm (3:00pm - 7:00pm for 7 to 9 year-olds), Sat: 10:00am - 3:30pm; School vacations & some holidays: 9:00am - 4:00pm; Summer hours: 9:00am - 4:00pm (M-F)";;;"The Boys & Girls Club of Lawrence is the premier youth development agency in northeastern Massachusetts. More than 4,000 boys and girls find refuge at the club every year and participate in positive and constructive activities. On average, 500 youth participate in our programs daily. With an unprecedented seven national awards for program excellence and two National Youth of the Year, the Boys & Girls Club of Lawrence has a proven track record of helping young people develop to their full potential and become productive and successful members of society. The Boys & Girls Club of Lawrence operates two facilities. Our main facility is located at 136 Water Street in Lawrence. This site is within walking distance of three public housing projects, making it easily accessible to youth. The Beacon Club is located in the Beacon Projects in South Lawrence, making our award-winning programs available to youth who live in this public housing complex. It provides programs and services to approximately 300 children per year. The dedicated staff and volunteers of the Boys & Girls Club of Lawrence have one common goal: to help as many children as possible break the cycle of poverty by giving them access to essential educational opportunities and directing them to recreational and character development programs.";;"$10.00/year";"YES";"NO";"http://www.lawrencebgc.com/images/site/site_logo_home.png";
"Boys & Girls Club of Fall River";;"803 BEDFORD ST.";;"FALL RIVER";"MA";"02723";"508-672-6340";;"BRISTOL";"metavares@fallriverbgc.org ";;;"Melissa";"Viveiros";;;"http://www.fallriverbgc.org/";;;;;;"At the Boys & Girls Club of Fall River, our mission is to enable our youth to reach their full potential as caring, responsible, and productive citizens. Our nonprofit organization believes that every child in the Fall River, MA community should have a safe place where they can learn, play, and grow. They deserve a sanctuary where caring adults guide, supervise, and lead them to adulthood. The Boys & Girls Club of Fall River is that place. Using the full extent of our powers, we assure that our members will complete high school and have access to a postsecondary education. In partnership with other community members, we will be outstanding stewards of the public’s trust and our donors’ gifts.";;;"YES";"NO";"http://www.fallriverbgc.org/media/cache/fb/91/fb918d52007104f06a0ee8e352de7e3a.png";
"Boys & Girls Club of Fitchburg and Leominster";;"365 LINDELL AVENUE";;"LEOMINSTER";"MA";" 01453";"978-534-8358";;"WORCESTER";"begreat@bgcfl.org";;;;;;;"http://bgcfl.org/";;;;;;"Our local Club is a member of Boys & Girls Clubs of America, the country’s largest youth development organization and the fastest growing youth agency in the world. The Clubs’ unique approach comprised of a focus on kids, tested programs, professionally trained staff, and choosing to be open daily and over vacations, continues to draw members in and give them the skills needed to build a great future.";;;"YES";"NO";"http://bgcfl.org/wp-content/uploads/2015/04/BGCFL-Logo-Left-Transparent-White-wGreat-Futures1.png";
"Gardner Boys & Girls Club";;"200 CATHERINE ST.";;"GARDNER";"MA";" 01440";"978-534-8358";15;"WORCESTER";"DMartin@bgcfl.org";;;"Donata";"Martin";;;"http://bgcfl.org/";;"Monday - Friday";"2:00pm - 6:00pm";;;"The Boys & Girls Club of Gardner was started in November of 2015 as a pilot program launched by the Boys & Girls Club of Fitchburg and Leominster. The club takes place every day after school at the Gardner High School and hosts up to 20 children. Like the Fitchburg and Leominster Club, the focus of the club is STEAM, standing for science, technology, engineering, arts and mathematics.";;"Membership Fee: $30 per month";"YES";"NO";"http://bgcfl.org/wp-content/uploads/2015/11/pt189.png";
"Boys & Girls Club of Greater Salem";;"29 HIGHLAND AVE";;"SALEM";"MA";" 01970";"978-744-0915";;"ESSEX";;;;;;;;"http://www.bgcgs.org/";;;;;;"The Boys & Girls Club of Greater Salem engages a Formula for Impact that ensures that success is within reach of every young person who walks through our doors.  The goal is for all members to be promoted from one grade to the next, and on track to graduate from high school, with a plan for the future, demonstrating good character and citizenship, and living a healthy lifestyle. This Formula is our road map for ensuring that young people have a positive, impactful Club experience and, ultimately, achieve the important outcomes that lead them to great futures.  It is accomplished by employing caring adult professionals, using nationally tested, evidence-based programs and understanding that we are Powered by the Community.";;;"YES";"NO";"http://static1.squarespace.com/static/54deb10be4b00617870d2b5f/t/54deb1afe4b03a8b46dbcc29/1514930568554/?format=1500w";
"Boys & Girls Club of Greater Holyoke - Toepfert Unit";;"22 NORTH SUMMER ST.";;"HOLYOKE";"MA";" 01040";"413-534-1681";;"HAMPDEN";;;;;;;;"https://hbgc.org/";;;;;;"The Boys & Girls Club’s unit programs enable the Club to serve children where they are … in their neighborhoods. We are grateful to have support in our units from neighborhood parents and youth. The Boys & Girls Club units offer all the programs that are offered in the Club’s main building: homework help, computer activities, cooking, sports, games, gardening, photography, and more. Unit children also have access to the Club’s gym, pool, and climbing wall. It is our pleasure to provide our children with a place there they can feel at home and at the same time develop their talents.";;;"YES";"NO";"https://hbgc.org/images/logoblue3.png";
"Boys & Girls Club of Greater Holyoke - Lyman Unit";;"18 1/2 OLIVER ST.";;"HOLYOKE";"MA";" 01040";"413-536-7717";;"HAMPDEN";;;;;;;;"https://hbgc.org/";;;;;;"The Boys & Girls Club’s unit programs enable the Club to serve children where they are … in their neighborhoods. We are grateful to have support in our units from neighborhood parents and youth. The Boys & Girls Club units offer all the programs that are offered in the Club’s main building: homework help, computer activities, cooking, sports, games, gardening, photography, and more. Unit children also have access to the Club’s gym, pool, and climbing wall. It is our pleasure to provide our children with a place there they can feel at home and at the same time develop their talents.";;;"YES";"NO";"https://hbgc.org/images/logoblue3.png";
"Boys & Girls Club of Greater Holyoke - Beaudoin Unit";;"16 BARRETT AVE.";;"HOLYOKE";"MA";" 01040";"413-538-6713";;"HAMPDEN";;;;;;;;"https://hbgc.org/";;;;;;"The Boys & Girls Club’s unit programs enable the Club to serve children where they are … in their neighborhoods. We are grateful to have support in our units from neighborhood parents and youth. The Boys & Girls Club units offer all the programs that are offered in the Club’s main building: homework help, computer activities, cooking, sports, games, gardening, photography, and more. Unit children also have access to the Club’s gym, pool, and climbing wall. It is our pleasure to provide our children with a place there they can feel at home and at the same time develop their talents.";;;"YES";"NO";"https://hbgc.org/images/logoblue3.png";
"Boys & Girls Club of Greater Holyoke - Churchill Unit";;"334 ELM STREET";;"HOLYOKE";"MA";" 01040";"413-533-4922";;"HAMPDEN";;;;;;;;"https://hbgc.org/";;;;;;"The Boys & Girls Club’s unit programs enable the Club to serve children where they are … in their neighborhoods. We are grateful to have support in our units from neighborhood parents and youth. The Boys & Girls Club units offer all the programs that are offered in the Club’s main building: homework help, computer activities, cooking, sports, games, gardening, photography, and more. Unit children also have access to the Club’s gym, pool, and climbing wall. It is our pleasure to provide our children with a place there they can feel at home and at the same time develop their talents.";;;"YES";"NO";"https://hbgc.org/images/logoblue3.png";
"Boys & Girls Club of Greater Haverhill";;"55 EMERSON STREET";;"HAVERHILL";"MA";" 01830";"978-374-6171";;"ESSEX";"btheirrien@haverhillbgc.org";;;;;"6–18";;"https://haverhillbgc.org/";;"Monday - Friday";"2:30pm - 8:45pm (All members 12 and under should be picked up by 6:45pm); Special Teen Only Hours: 7:00pm - 9:00pm";;;"Our vision is to provide the youth of Greater Haverhill with a safe, clean, wholesome environment that allows our members to strive towards excellence.";;;"YES";"NO";"https://haverhillbgc.org/wp-content/uploads/2017/05/Club-logo-Blue-Black-e1496497545787.jpg";
"Boys & Girls Club of Brockton";;"233 WARREN AVE";;"BROCKTON";"MA";" 02301";"508-584-5209";;"PLYMOUTH";"dheim@bgcbrockton.org";;;"Derek W.";"Heim";"5–18";;"http://www.bgcbrockton.org/";;"Monday - Friday";"Ages 5-7: 3:00pm - 6:30pm; Ages 8-12: 2:30pm - 6:30pm; Ages 13-18: 2:00pm - 8:00pm";;;"The Boys & Girls Club of Brockton (BGCB) was founded in 1990 to create a positive place for the youth of Brockton, Massachusetts. It immediately met a need in the community; in the first three months alone, 500 youth signed up as Club members. In the 27 years since, the Club has expanded its scope exponentially by offering a mix of Boys & Girls Clubs of America (BGCA) nationally developed programs and activities unique to our Club. Today we serve more than 1,500 youth ages 5-18 annually through our mission to nurture strong minds, healthy bodies, and community spirit through youth driven, quality programming in a safe and fun environment.";;;"YES";"NO";"https://irp-cdn.multiscreensite.com/c42aeea9/dms3rep/multi/desktop/BG_MainLogo-786x203.png";
"Boys and Girls Club of Lower Merrimack Valley";;"18 MAPLE STREET";;"SALISBURY";"MA";" 01952";"978-462-7003";;"ESSEX";"Jimkeenan@bgclmv.org";;;"Jim";"Keenan";;;"http://www.bgclmv.org/";;;;;;"The purpose of the Boys & Girls Club is to promote the social, educational, health, leadership, and character development of boys and girls during critical periods of their growth.";;;"YES";"NO";"http://www.bgclmv.org/wp-content/uploads/2017/02/Header_logo-1.jpg";
"Boys & Girls Club Of Cape Cod";;"31 FRANK E. HICKS DRIVE";;"MASHPEE";"MA";" 02649";"508-477-8845";;"BARNSTABLE";"rprovost@boysgirlsclubcapecod.org";;;"Ruth";"Provost";;;"https://www.boysgirlsclubcapecod.org/";;"Monday - Friday";"After-School: 2:15pm - 6:00pm; Teen Program: Mon-Thurs: 6:00 pm - 8:00 pm, Fri: 6:00 pm - 10:00 pm; Half Days: 11:30am - 6:00pm; Full Days: 7:30am - 6:00pm";;;"This story begins in September of 1994. Together We Can and Reverend Father Ronald Tosti of Christ the King Parish, both of Mashpee, began planning to create a safe and nurturing environment for Cape youth. A call was made to Joseph MacDonald of the Boys & Girls Club of America. The public and concerned citizens were notified by newspapers and word of mouth that a meeting was planned. A steering committee was formed and chaired by Fire Chief George Baker. That group formed various committees and over the next few months, all involved worked towards incorporating as a non-profit tax exempt entity. With the help of Attorney Robert Mills, we were incorporated on April 27, 1995. Members and officers were elected and we were finally on the road to establishing the Boys & Girls Club of Cape Cod. Later that summer, non-profit status was granted. We participated in various events to being to spread the word about building-based programs that could make a real difference for the youth of Cape Cod. We held small fund-raisers and dances, entered a float in the Falmouth Christmas Parade, and took 3rd place in the Children's Float category. Today we stand strong with a Board of Directors of 18 members, representing a wide spectrum of community interests and professions. We have money and pledges and a long list of volunteers that worked hard to achieve our dream of giving the youth of Cape Cod a Boys & Girls Club of their own. ";;"Half Day Fees: $5/Member/Day, $10/Non Member/Day; Full Day: $10/Member/Day, $20/Non Member/Day";"YES";"NO";"https://www.boysgirlsclubcapecod.org/images/logo.gif";
"Boys & Girls Clubs of Medford and Somerville - Medford Club";;"30 FOREST STREET";;"MEDFORD";"MA";" 02155";"781-391-3619";;"MIDDLESEX";"efothergill@bgcms.org";;;"Eric";"Fothergill";"6–18";;"http://bgcms.org/";;"Monday - Friday";"2:30pm - 6:30pm; Extended hours Tues, Thurs: 6:30pm - 8:30pm for high school students only";;;"Our mission is to inspire and enable all young people, especially those who need us most, to become productive, responsible and caring citizens.";;"Annual Fee: $30 per child, per school year";"YES";"NO";"http://bgcms.org/wp-content/uploads/2016/10/bgcms-logo-horiz-e1477413974242.png";
"Boys & Girls Clubs of Medford and Somerville - Somerville-Healey Club";;"5 MEACHAM STREET";;"SOMERVILLE";"MA";" 02145";"617-684-5563";;"MIDDLESEX";"dmijares@bgcms.org";;;"David";"Mijares";;;"http://bgcms.org/";;"Monday - Friday";"end of school day - 6:00pm";;;"Our mission is to inspire and enable all young people, especially those who need us most, to become productive, responsible and caring citizens.";;"Annual Fee: $30 per child, per school year";"YES";"NO";"http://bgcms.org/wp-content/uploads/2016/10/bgcms-logo-horiz-e1477413974242.png";
"Boys & Girls Club of Plymouth";;"9 RESNIK ROAD";;"PLYMOUTH";"MA";" 02360";"508-746-6070";;"PLYMOUTH";"cyoung@bgcplymouth.org";;;"Christine";"Young";"6–18";;"http://www.bgcplymouth.org/";;"Monday - Friday";"4:00pm - 7:00pm";;;"The Boys & Girls Club of Plymouth has been serving the youth of Plymouth and the surrounding area since 1911 (prior to 1988 as the Boys Club of Plymouth). The Club serves youths from the age of six to eighteen.  It serves youths by providing a safe environment where they may engage in a variety of activities.";;"Our membership is only $25 per year. The Compass Zone licensed after-school program fee is $95 per 5 day week or $70 for our 3 day program.";"YES";"NO";"http://www.bgcplymouth.org/wp-content/uploads/2016/01/BGCPlymouth-Logo-Reduced.png";
"Boys & Girls Club of Greater Westfield - Powdermill Village Public Housing Extension Unit";;"126 UNION STREET";;"WESTFIELD";"MA";" 01085";"413-275-6017";;"HAMPDEN";;;;"Janis";"Rodriguez";;;"https://www.bgcwestfield.org/";;"Monday - Friday";"2:00pm - 6:00pm";;;"Our Mission: To inspire and enable all young people, especially those who need us most, to reach their full potential as productive, caring and responsible citizens.";;;"YES";"NO";"https://irp-cdn.multiscreensite.com/a7ba4a3d/dms3rep/multi/mobile/54c89a123381420c92fa89d0e9e43782-400x94.dm.edit_VOetCA.png";
"Boys & Girls Clubs of Chicopee - Main Club";;"580 MEADOW STREET";;"CHICOPEE";"MA";" 01013";"413-592-6707";;"HAMPDEN";"karlyd@bgcchicopee.org";;;"Karly";"Dunn";"5–18";;"http://bgcchicopee.org/";;"Monday - Friday";"Office Hours: Mon-Fri 10:00am - 5:00pm; Before School: Mon-Fri 6:30am - 8:30am; After School: Mon-Fri 2:00pm - 6:00pm; Summer: Mon-Fri 7:30am - 5:30pm";;;"Our Mission: To enable all young people, especially those who need us most, to reach their full potential as productive, caring, responsible citizens.";;;"YES";"NO";"http://bgcchicopee.org/wp-content/themes/bsg/images/logo.png";
"Boys & Girls Clubs of Chicopee - Senecal Teen Center";;"664 MEADOW STREET";;"CHICOPEE";"MA";" 01013";"413-592-9872";;"HAMPDEN";"adamg@bgcchicopee.org";;;"Adam";"Greenburg";"13–18";;"http://bgcchicopee.org/";;"Monday - Friday";"2:30pm - 5:30pm";;;"Our Mission: To enable all young people, especially those who need us most, to reach their full potential as productive, caring, responsible citizens.";;;"YES";"NO";"http://bgcchicopee.org/wp-content/themes/bsg/images/logo.png";
"Boys & Girls Clubs of Greater Lowell";;"657 MIDDLESEX STREET";;"LOWELL";"MA";" 01851";"978-458-4526";;"MIDDLESEX";"jhungler@lbgc.org";;;"Joe";"Hungler";"7–18";;"http://lbgc.org/";;"Monday - Friday";"2:00pm - 6:00pm ages 7 - 12, 2:00 pm - 8:00 pm ages 13 - 18";;;"Our Mission: To inspire and enable young people, especially those who need us most, to realize their full potential as productive, responsible and caring citizens through dedicated staff and innovative programs, provided in a safe environment.";;"The membership fee for the school year is $30 for members ages 7-12 and $5 for members ages 13-18.";"YES";"NO";"http://www.lbgc.org/wp-content/uploads/2016/04/bgc-logo-wording-white-horizontal.png";
