"name";"location";"address";"address2";"city";"state";"zip";"phone";"phone_ext";"county";"email";"status";"type";"contact_firstname";"contact_lastname";"age_range";"transportation";"website";"accreditation";"daysopen";"hoursopen";"typeofcare";"language";"introduction";"additionalInfo";"pricing";"is_afterschool";"is_camp";"logo";"schools_served"
"ASAS @ STUART-HOBSON MIDDLE SCHOOL";;"410 E St NE";;"Washington";"DC";20002;"202-759-1084";;"DISTRICT OF COLUMBIA";"Daniela@as-as.org";;;"Daniela";"Grigioni";;;"http://asasdc.org/";;;;;;"The after-school hours provide a uniquely creative and entrepreneurial time in the field of public education. By teaming up with principal and faculty at each site, we’re able to identify each student’s specific needs and tailor programming to supplement the existing efforts at school. Our Cornerstones lay the foundation for our unique, effective after-school programming.";;;"YES";"NO";;
"ASAS @ CHARLES HART MIDDLE SCHOOL";;"601 Mississippi Ave SE";;"Washington";"DC";20032;"202-759-1084";;"DISTRICT OF COLUMBIA";"TStewart@as-as.org";;;"Tierra";"Stewart";;;"http://asasdc.org/";;;;;;"The after-school hours provide a uniquely creative and entrepreneurial time in the field of public education. By teaming up with principal and faculty at each site, we’re able to identify each student’s specific needs and tailor programming to supplement the existing efforts at school. Our Cornerstones lay the foundation for our unique, effective after-school programming.";;;"YES";"NO";;
"ASAS @ BROWNE EDUCATION CAMPUS";;"850 26th St NE";;"Washington";"DC";20002;"202-759-1084";;"DISTRICT OF COLUMBIA";"Daniela@as-as.org";;;"Daniela";"Grigioni";;;"http://asasdc.org/";;;;;;"The after-school hours provide a uniquely creative and entrepreneurial time in the field of public education. By teaming up with principal and faculty at each site, we’re able to identify each student’s specific needs and tailor programming to supplement the existing efforts at school. Our Cornerstones lay the foundation for our unique, effective after-school programming.";;;"YES";"NO";;
"ACOC AFTER SCHOOL PROGRAM";;"2209 H Street NE";;"Washington";"DC";20002;"202-889-5607";;"DISTRICT OF COLUMBIA";;;;"Bevadine";"Terrell";;;"http://www.anacostiaoutreach.org/";;"Monday - Thursday";"3:30pm - 6:00pm";;;"ACOC’s After School Program is designed to provide children grades 3td through 8th grade with a safe and academically engaging environment when the school day ends. The aim of our after school program is to strengthen our students academically and address key deficiencies in their skills and learning. Through our program, we provide educational supports that includes: one-on-one tutoring, homework assistance, and learning enrichment activities consisting of field trips, art/music classes, physical education, and team-based self-esteem building activities. Parents will have opportunities for parent/child reading, family meal time, parenting education classes, and family counseling. Parental involvement in their child’s education and development is required for any child in any of ACOC’s children education programs.";;"Program is free for all DCPS students. There is a one-time $25 registration fee per child.";"YES";"NO";;
"LPTM AFTER SCHOOL PROGRAM";;"5600 Eads Street NE";;"Washington";"DC";20019;"202-399-7703";;"DISTRICT OF COLUMBIA";"lcurry@lifepieces.org";;;"Loretta";"Curry";;;"http://www.lifepieces.org/";;;;;;"Life Pieces' After School Program is a unique daily opportunity for African American boys and young men to build their leadership and academic skills, advance their social/emotional development, and build their confidence through creative expression. The program is based in our proven Human Development System, which teaches individuals to use their own unique set of gifts, talents, and abilities to make positive choices and navigate through challenging circumstances. Each day, Apprentices (program participants) engage in homework help and academic enrichment, athletics, meditation, free play, activities based on the Human Development System, and our unique artistic process. They receive mentoring from our dedicated team of staff and volunteers while also having opportunities to mentor and lead younger Apprentices as they age through the program. We partner with local universities to provide both group and individual tutoring in math and literacy skills. We also offer a daily nutritious snack, and we frequently provide field trips, guest speakers, and exposure to a wide range of artistic styles - including music, dance, poetry, drawing, comics, photography, and storytelling. Through this holistic process, developed throughout our over 18 years of experience working in Washington, DC's Ward 7 community, young men feel consistent and unwavering love; they know that they are safe and secure; and they grow fully confident in expressing all aspects of their identity. This results in remarkable transformations, as our Apprentices learn to see themselves as Gentlemen, Scholars, Artists, and Athletes. Our program team members bring their unique talents and abilities to the development of our program and use the Life Pieces curriculum for teachable moments such as: How do your thoughts, words, and actions impact your every day life? What are your innate creative abilities (skills and talents that are unique to you), and how can you use them to reach your goals? How can you apply your values when making difficult decisions?";;;"YES";"NO";;
"THE FISHING SCHOOL @ J.O. WILSON ELEMENTARY SCHOOL";;"660 K St NE";;"Washington";"DC";20002;"202-399-3618";;"DISTRICT OF COLUMBIA";"cbrown@fishingschool.org";;;"Charles";"Brown";;;"http://www.fishingschool.org/";;"Monday - Friday";"3:15pm - 6:00pm";;;"The Fishing School (TFS) is a nationally-recognized youth development organization. We provide children and families with academic and parental support in Washington DC (Wards 6, 7 and 8). The philosophy of The Fishing School is inspired by the adage, “If you give a man a fish, you will feed him for a day. Teach him how to fish, and he will feed himself for a lifetime.” Since 1990, our academic after school and  summer programs have helped over 4,000 participants to “Fish in the rivers of their minds”. We believe that education is the foundation for success. TFS’s community-supported programming helps participants achieve academic success and improve their performance in school by providing them with supplemental academic instruction, targeted tutoring, homework assistance, test preparation, life-skills training, recreation and cultural enrichment. TFS believes all children should have the opportunity to grow, learn and develop to their fullest potential. We recognize and accept each child as a unique individual having their own rate of growth and development, with their own strengths and challenges. To assist all children in achieving their potential, our staff and instructors are committed to providing high quality after-school and summer programming that includes academic skill building, hands on activities, critical thinking, and project based learning. The goal of TFS is to expand opportunities for 1st to 5th grade children participating in our programs. We aspire to provide them with positive role models in a safe, healthy and  warm environment. Our qualified and caring staff members supervise age appropriate activities. Realizing the value of quality care and guidance during these impressionable years, the staff works to help each child: Become academically proficient; Become good citizens at school, home and in their communities; Remain persistent to reach their goals in school and beyond. We also value the involvement and engagement of the parents/guardians and family members of each child. We believe that through a strong partnership with our participants’ family, we help each child achieve their goals to the fullest.";"Academic Enrichment; Life Skills; Clubs; Special Events; Meals";;"YES";"NO";;
"THE FISHING SCHOOL @ LECKIE ELEMENTARY SCHOOL";;"4201 Martin Luther King Jr Ave SW";;"Washington";"DC";20032;"202-399-3618";;"DISTRICT OF COLUMBIA";"kbriggs@fishingschool.org";;;"Kate";"Briggs";;;"http://www.fishingschool.org/";;"Monday - Friday";"3:15pm - 6:00pm";;;"The Fishing School (TFS) is a nationally-recognized youth development organization. We provide children and families with academic and parental support in Washington DC (Wards 6, 7 and 8). The philosophy of The Fishing School is inspired by the adage, “If you give a man a fish, you will feed him for a day. Teach him how to fish, and he will feed himself for a lifetime.” Since 1990, our academic after school and  summer programs have helped over 4,000 participants to “Fish in the rivers of their minds”. We believe that education is the foundation for success. TFS’s community-supported programming helps participants achieve academic success and improve their performance in school by providing them with supplemental academic instruction, targeted tutoring, homework assistance, test preparation, life-skills training, recreation and cultural enrichment. TFS believes all children should have the opportunity to grow, learn and develop to their fullest potential. We recognize and accept each child as a unique individual having their own rate of growth and development, with their own strengths and challenges. To assist all children in achieving their potential, our staff and instructors are committed to providing high quality after-school and summer programming that includes academic skill building, hands on activities, critical thinking, and project based learning. The goal of TFS is to expand opportunities for 1st to 5th grade children participating in our programs. We aspire to provide them with positive role models in a safe, healthy and  warm environment. Our qualified and caring staff members supervise age appropriate activities. Realizing the value of quality care and guidance during these impressionable years, the staff works to help each child: Become academically proficient; Become good citizens at school, home and in their communities; Remain persistent to reach their goals in school and beyond. We also value the involvement and engagement of the parents/guardians and family members of each child. We believe that through a strong partnership with our participants’ family, we help each child achieve their goals to the fullest.";"Academic Enrichment; Life Skills; Clubs; Special Events; Meals";;"YES";"NO";;
"THE FISHING SCHOOL @ BISHOP J.T. WALKER SCHOOL FOR BOYS";;"3640 Martin Luther King Jr Ave SE";;"Washington";"DC";20032;"202-399-3618";;"DISTRICT OF COLUMBIA";"kspencer@fishingschool.org";;;"Kanishea";"Spencer";;;"http://www.fishingschool.org/";;"Monday - Friday";"3:15pm - 6:00pm";;;"The Fishing School (TFS) is a nationally-recognized youth development organization. We provide children and families with academic and parental support in Washington DC (Wards 6, 7 and 8). The philosophy of The Fishing School is inspired by the adage, “If you give a man a fish, you will feed him for a day. Teach him how to fish, and he will feed himself for a lifetime.” Since 1990, our academic after school and  summer programs have helped over 4,000 participants to “Fish in the rivers of their minds”. We believe that education is the foundation for success. TFS’s community-supported programming helps participants achieve academic success and improve their performance in school by providing them with supplemental academic instruction, targeted tutoring, homework assistance, test preparation, life-skills training, recreation and cultural enrichment. TFS believes all children should have the opportunity to grow, learn and develop to their fullest potential. We recognize and accept each child as a unique individual having their own rate of growth and development, with their own strengths and challenges. To assist all children in achieving their potential, our staff and instructors are committed to providing high quality after-school and summer programming that includes academic skill building, hands on activities, critical thinking, and project based learning. The goal of TFS is to expand opportunities for 1st to 5th grade children participating in our programs. We aspire to provide them with positive role models in a safe, healthy and  warm environment. Our qualified and caring staff members supervise age appropriate activities. Realizing the value of quality care and guidance during these impressionable years, the staff works to help each child: Become academically proficient; Become good citizens at school, home and in their communities; Remain persistent to reach their goals in school and beyond. We also value the involvement and engagement of the parents/guardians and family members of each child. We believe that through a strong partnership with our participants’ family, we help each child achieve their goals to the fullest.";"Academic Enrichment; Life Skills; Clubs; Special Events; Meals";;"YES";"NO";;
"THE FISHING SCHOOL @ PLUMMER ELEMENTARY SCHOOL";;"4601 Texas Ave SE";;"Washington";"DC";20019;"202-399-3618";;"DISTRICT OF COLUMBIA";"aseibel@fishingschool.org";;;"Abby";"Seibel";;;"http://www.fishingschool.org/";;"Monday - Friday";"3:15pm - 6:00pm";;;"The Fishing School (TFS) is a nationally-recognized youth development organization. We provide children and families with academic and parental support in Washington DC (Wards 6, 7 and 8). The philosophy of The Fishing School is inspired by the adage, “If you give a man a fish, you will feed him for a day. Teach him how to fish, and he will feed himself for a lifetime.” Since 1990, our academic after school and  summer programs have helped over 4,000 participants to “Fish in the rivers of their minds”. We believe that education is the foundation for success. TFS’s community-supported programming helps participants achieve academic success and improve their performance in school by providing them with supplemental academic instruction, targeted tutoring, homework assistance, test preparation, life-skills training, recreation and cultural enrichment. TFS believes all children should have the opportunity to grow, learn and develop to their fullest potential. We recognize and accept each child as a unique individual having their own rate of growth and development, with their own strengths and challenges. To assist all children in achieving their potential, our staff and instructors are committed to providing high quality after-school and summer programming that includes academic skill building, hands on activities, critical thinking, and project based learning. The goal of TFS is to expand opportunities for 1st to 5th grade children participating in our programs. We aspire to provide them with positive role models in a safe, healthy and  warm environment. Our qualified and caring staff members supervise age appropriate activities. Realizing the value of quality care and guidance during these impressionable years, the staff works to help each child: Become academically proficient; Become good citizens at school, home and in their communities; Remain persistent to reach their goals in school and beyond. We also value the involvement and engagement of the parents/guardians and family members of each child. We believe that through a strong partnership with our participants’ family, we help each child achieve their goals to the fullest.";"Academic Enrichment; Life Skills; Clubs; Special Events; Meals";;"YES";"NO";;
"MARY’S CENTER AFTER SCHOOL PROGRAM";;"3912 Georgia Avenue NW";;"Washington";"DC";20011;"202-402-7108";;"DISTRICT OF COLUMBIA";;;;;;"13–21";;"http://www.maryscenter.org/";;;;;;"The Mary’s Center After School Program or “Teen Program” provides a safe place for young people aged 13 to 21 to realize their potential by setting goals and receiving the support and resources necessary to succeed. Based at Mary’s Center’s Petworth location (Washington DC), our comprehensive services include medical, educational, and social service support. Our participants represent many cultures, with families from Central & South America, the Caribbean, Africa, Asia and the Middle East. The goals of the Teen Program are to help teens to: · Succeed in school and thrive in the community · Maintain good health and make wise lifestyle choices · Prepare for college, technical school or workforce experiences.";;;"YES";"NO";"http://www.maryscenter.org/sites/all/themes/education/education/logo.png";
"MARY HOUSE AFTER SCHOOL PROGRAM";;"1005 Bunker Hill Road NE";;"Washington";"DC";20017;"202-635-9025";;"DISTRICT OF COLUMBIA";"casademary@aol.com";;;"Sharon";"Murphy";;;"http://www.maryhouse.org/";;"Monday - Friday";"end of the school day until 6:00pm";;;"Mary House has run its After School Tutoring and Mentor Program since 1997. Serving thirty students at a time, we have a strong partnership with schools in the neighborhood that allows us to pick the children up from school and walk them to our site. Many of the students we work with live in homes where English is not spoken primarily, so we work with children to improve their reading, writing and comprehension skills. The After School Program is a free program where children stay until 6 P.M, and are provided a nourishing, healthy snack. The program is open to the children living in Mary House housing, as well as other children in our neighborhood schools who are referred to our program. We aim to provide a safe and nurturing environment where kids complete their homework, have access to help from tutors, and receive mentoring from DC high school and college volunteers.";;;"YES";"NO";;
"GIRLS ON THE RUN @ BURRVILLE ELEMENTARY";;"801 Division Ave NE";;"Washington";"DC";20019;"202-607-2288";;"DISTRICT OF COLUMBIA";"info@gotrdc.org";;;;;;;"http://www.gotrdc.org/";;"Thurs, Fri";"4:30pm - 5:45pm";;;"Girls on the Run is a physical activity-based positive youth development program for girls in 3rd - 5th grades. Meeting twice a week in small teams, Girls on the Run teaches life skills through dynamic, interactive lessons and running games. The season culminates with a Girls on the Run 5k running event which gives participants a sense of achievement and a framework for setting and achieving goals. Over a period of 10 weeks, girls in the 3rd through 5th grade participate in an after-school program like no other. Designed to allow every girl to recognize her inner strength, the Girls on the Run curriculum inspires girls to define their lives on their own terms. Throughout the season, the girls make new friends, build their confidence and celebrate all that makes them unique. The Girls on the Run lessons encourage positive emotional, social, mental and physical development. Participants explore and discuss their own beliefs around experiences and challenges girls face at this age.  They also develop important strategies and skills to help them navigate life experiences. We start with helping the girls get a better understanding of who they are and what’s important to them. Then, we look at the importance of team work and healthy relationships. And, finally, the girls explore how they can positively connect with and shape the world. Physical activity is woven into our program to inspire an appreciation of fitness and to build habits that lead to a lifetime of health.  At the end of each three month session, the girls participate in a Girls on the Run 5k event. This celebratory, non-competitive event is the culminating experience of the curriculum.  Completing the 5k gives the girls a tangible understanding of the confidence that comes through accomplishment as well as a framework for setting and achieving life goals. Crossing the finish line is a defining moment when the girls realize that even the seemingly impossible IS possible.";;;"YES";"NO";"http://www.gotrdc.org/public/img/logo_girlsontherun.png";
"GIRLS ON THE RUN @ IMAGINE HOPE LAMOND PCS";;"6200 Kansas Ave NE";;"Washington";"DC";20011;"202-607-2288";;"DISTRICT OF COLUMBIA";"info@gotrdc.org";;;;;;;"http://www.gotrdc.org/";;"Tues, Thurs";"4:00pm - 5:30pm";;;"Girls on the Run is a physical activity-based positive youth development program for girls in 3rd - 5th grades. Meeting twice a week in small teams, Girls on the Run teaches life skills through dynamic, interactive lessons and running games. The season culminates with a Girls on the Run 5k running event which gives participants a sense of achievement and a framework for setting and achieving goals. Over a period of 10 weeks, girls in the 3rd through 5th grade participate in an after-school program like no other. Designed to allow every girl to recognize her inner strength, the Girls on the Run curriculum inspires girls to define their lives on their own terms. Throughout the season, the girls make new friends, build their confidence and celebrate all that makes them unique. The Girls on the Run lessons encourage positive emotional, social, mental and physical development. Participants explore and discuss their own beliefs around experiences and challenges girls face at this age.  They also develop important strategies and skills to help them navigate life experiences. We start with helping the girls get a better understanding of who they are and what’s important to them. Then, we look at the importance of team work and healthy relationships. And, finally, the girls explore how they can positively connect with and shape the world. Physical activity is woven into our program to inspire an appreciation of fitness and to build habits that lead to a lifetime of health.  At the end of each three month session, the girls participate in a Girls on the Run 5k event. This celebratory, non-competitive event is the culminating experience of the curriculum.  Completing the 5k gives the girls a tangible understanding of the confidence that comes through accomplishment as well as a framework for setting and achieving life goals. Crossing the finish line is a defining moment when the girls realize that even the seemingly impossible IS possible.";;;"YES";"NO";"http://www.gotrdc.org/public/img/logo_girlsontherun.png";
"GIRLS ON THE RUN @ CREATIVE MINDS PCS";;"3700 North Capitol St. NW";;"Washington";"DC";20011;"202-607-2288";;"DISTRICT OF COLUMBIA";"info@gotrdc.org";;;;;;;"http://www.gotrdc.org/";;;;;;"Girls on the Run is a physical activity-based positive youth development program for girls in 3rd - 5th grades. Meeting twice a week in small teams, Girls on the Run teaches life skills through dynamic, interactive lessons and running games. The season culminates with a Girls on the Run 5k running event which gives participants a sense of achievement and a framework for setting and achieving goals. Over a period of 10 weeks, girls in the 3rd through 5th grade participate in an after-school program like no other. Designed to allow every girl to recognize her inner strength, the Girls on the Run curriculum inspires girls to define their lives on their own terms. Throughout the season, the girls make new friends, build their confidence and celebrate all that makes them unique. The Girls on the Run lessons encourage positive emotional, social, mental and physical development. Participants explore and discuss their own beliefs around experiences and challenges girls face at this age.  They also develop important strategies and skills to help them navigate life experiences. We start with helping the girls get a better understanding of who they are and what’s important to them. Then, we look at the importance of team work and healthy relationships. And, finally, the girls explore how they can positively connect with and shape the world. Physical activity is woven into our program to inspire an appreciation of fitness and to build habits that lead to a lifetime of health.  At the end of each three month session, the girls participate in a Girls on the Run 5k event. This celebratory, non-competitive event is the culminating experience of the curriculum.  Completing the 5k gives the girls a tangible understanding of the confidence that comes through accomplishment as well as a framework for setting and achieving life goals. Crossing the finish line is a defining moment when the girls realize that even the seemingly impossible IS possible.";;;"YES";"NO";"http://www.gotrdc.org/public/img/logo_girlsontherun.png";
"GIRLS ON THE RUN @ PERRY STREET PREP";;"1800 Perry Street NE";;"Washington";"DC";20018;"202-607-2288";;"DISTRICT OF COLUMBIA";"info@gotrdc.org";;;;;;;"http://www.gotrdc.org/";;"Mon, Wed";"Mon: 4:15pm - 5:30pm / Wed: 2:00pm - 4:00pm";;;"Girls on the Run is a physical activity-based positive youth development program for girls in 3rd - 5th grades. Meeting twice a week in small teams, Girls on the Run teaches life skills through dynamic, interactive lessons and running games. The season culminates with a Girls on the Run 5k running event which gives participants a sense of achievement and a framework for setting and achieving goals. Over a period of 10 weeks, girls in the 3rd through 5th grade participate in an after-school program like no other. Designed to allow every girl to recognize her inner strength, the Girls on the Run curriculum inspires girls to define their lives on their own terms. Throughout the season, the girls make new friends, build their confidence and celebrate all that makes them unique. The Girls on the Run lessons encourage positive emotional, social, mental and physical development. Participants explore and discuss their own beliefs around experiences and challenges girls face at this age.  They also develop important strategies and skills to help them navigate life experiences. We start with helping the girls get a better understanding of who they are and what’s important to them. Then, we look at the importance of team work and healthy relationships. And, finally, the girls explore how they can positively connect with and shape the world. Physical activity is woven into our program to inspire an appreciation of fitness and to build habits that lead to a lifetime of health.  At the end of each three month session, the girls participate in a Girls on the Run 5k event. This celebratory, non-competitive event is the culminating experience of the curriculum.  Completing the 5k gives the girls a tangible understanding of the confidence that comes through accomplishment as well as a framework for setting and achieving life goals. Crossing the finish line is a defining moment when the girls realize that even the seemingly impossible IS possible.";;;"YES";"NO";"http://www.gotrdc.org/public/img/logo_girlsontherun.png";
