"name";"location";"address";"address2";"city";"state";"zip";"phone";"phone_ext";"county";"email";"status";"type";"contact_firstname";"contact_lastname";"age_range";"transportation";"website";"accreditation";"daysopen";"hoursopen";"typeofcare";"language";"introduction";"additionalInfo";"pricing";"is_afterschool";"is_camp";"logo";"schools_served"
"YMCA After School @ St. Rose of Lima Catholic School";;"114 Lancelot Drive";;"Franklin";"IN";46131;;;"JOHNSON";"beforeandafterschool@indymca.org";;;;;;;"https://indymca.org/";;"Monday - Friday";"After School - 6:00pm";;;"YMCA programs include the following components: healthy snack, homework help, physical activity, arts & crafts, STEM (science, technology, engineering, and math) activities, literacy, service learning, conflict resolution, and character development. All YMCA program staff have received a minimum of 40hours of training, and have completed a drug test and a thorough background check. YMCA program ratios are 1 staff to 15 children (1 staff to 12 children with participants under the age of 6).";;"After Care - until 4pm: 1-2 Days Weekly: $13, 3-5 Days Weekly: $25; After Care - until 6pm: 1-2 Days Weekly: $35, 3-5 Days Weekly: $53";"YES";"NO";"https://indymca.org/youth-development-center/wp-content/uploads/2016/08/indy-ymca-logo.png";
"YMCA Before & After School @ St. Lawrence Catholic School";;"6950 East 46th Street";;"Indianapolis";"IN";46226;"317-607-2310";;"MARION";"beforeandafterschool@indymca.org";;;;;;;"https://indymca.org/";;"Monday - Friday";"6:30am - 6:00pm";;;"YMCA programs include the following components: healthy snack, homework help, physical activity, arts & crafts, STEM (science, technology, engineering, and math) activities, literacy, service learning, conflict resolution, and character development. All YMCA program staff have received a minimum of 40hours of training, and have completed a drug test and a thorough background check. YMCA program ratios are 1 staff to 15 children (1 staff to 12 children with participants under the age of 6).";;"Before Care (AM): 1-2 Days Weekly: $14, 3-5 Days Weekly: $21; After Care (PM): 1-2 Days Weekly: $35, 3-5 Days Weekly: $53; Before & After Care: 1-2 Days Weekly: $49, 3-5 Days Weekly: $75";"YES";"NO";"https://indymca.org/youth-development-center/wp-content/uploads/2016/08/indy-ymca-logo.png";
"YMCA of Dekalb County, In. School Aged Child Care @ JR Watson";;"901 Eckhart Avenue";;"Auburn";"IN";46706;"260-333-0533";;"DEKALB";"c.roberts@ymcadekalb.org";;;"Chelsey";"Roberts";;;"http://www.ymcadekalb.org/";;;;;;"School Aged Child Care is an exciting and challenging place, where children age K-12 years, stretch their skills in mind and body. Our program offers a combination of free-choice and structured activities. Rooms are set up in learning centers that offer children choices and a variety of activities to explore.";"Arts And Crafts, Literacy, Homework Assistance, Game Play With Peers, Swimming, Healthy Snacks, Gym Time, Outdoor Time ";"Weekly Program Fee: Before School Care $30; After School Care $60; Before and After School Care $70; Days out of School Daily/Weekly $28/110; Weather Related Delays $5 per hour";"YES";"NO";;
"YMCA of Dekalb County, In. School Aged Child Care @ McKenney-Harrison";;"400 South Indiana Avenue";;"Auburn";"IN";46706;"260-333-0533";;"DEKALB";"c.roberts@ymcadekalb.org";;;"Chelsey";"Roberts";;;"http://www.ymcadekalb.org/";;;;;;"School Aged Child Care is an exciting and challenging place, where children age K-12 years, stretch their skills in mind and body. Our program offers a combination of free-choice and structured activities. Rooms are set up in learning centers that offer children choices and a variety of activities to explore.";"Arts And Crafts, Literacy, Homework Assistance, Game Play With Peers, Swimming, Healthy Snacks, Gym Time, Outdoor Time ";"Weekly Program Fee: Before School Care $30; After School Care $60; Before and After School Care $70; Days out of School Daily/Weekly $28/110; Weather Related Delays $5 per hour";"YES";"NO";;
"YMCA of Dekalb County, In. School Aged Child Care @ Country Meadow";;"2410 County Road 10";;"Ashley";"IN";46705;"260-333-0533";;"DEKALB";"c.roberts@ymcadekalb.org";;;"Chelsey";"Roberts";;;"http://www.ymcadekalb.org/";;;;;;"School Aged Child Care is an exciting and challenging place, where children age K-12 years, stretch their skills in mind and body. Our program offers a combination of free-choice and structured activities. Rooms are set up in learning centers that offer children choices and a variety of activities to explore.";"Arts And Crafts, Literacy, Homework Assistance, Game Play With Peers, Swimming, Healthy Snacks, Gym Time, Outdoor Time ";"Weekly Program Fee: Before School Care $30; After School Care $60; Before and After School Care $70; Days out of School Daily/Weekly $28/110; Weather Related Delays $5 per hour";"YES";"NO";;
"YMCA of Dekalb County, In. School Aged Child Care @ Waterloo Elementary";;"300 E. Douglas Street";;"Waterloo";"IN";46793;"260-333-0533";;"DEKALB";"c.roberts@ymcadekalb.org";;;"Chelsey";"Roberts";;;"http://www.ymcadekalb.org/";;;;;;"School Aged Child Care is an exciting and challenging place, where children age K-12 years, stretch their skills in mind and body. Our program offers a combination of free-choice and structured activities. Rooms are set up in learning centers that offer children choices and a variety of activities to explore.";"Arts And Crafts, Literacy, Homework Assistance, Game Play With Peers, Swimming, Healthy Snacks, Gym Time, Outdoor Time ";"Weekly Program Fee: Before School Care $30; After School Care $60; Before and After School Care $70; Days out of School Daily/Weekly $28/110; Weather Related Delays $5 per hour";"YES";"NO";;
"YMCA of Dekalb County, In. School Aged Child Care @ St. Joseph Catholic School";;"301 West Houston Street";;"Garrett";"IN";46738;"260-333-0533";;"DEKALB";"c.roberts@ymcadekalb.org";;;"Chelsey";"Roberts";;;"http://www.ymcadekalb.org/";;;;;;"School Aged Child Care is an exciting and challenging place, where children age K-12 years, stretch their skills in mind and body. Our program offers a combination of free-choice and structured activities. Rooms are set up in learning centers that offer children choices and a variety of activities to explore.";"Arts And Crafts, Literacy, Homework Assistance, Game Play With Peers, Swimming, Healthy Snacks, Gym Time, Outdoor Time ";"Weekly Program Fee: Before School Care $30; After School Care $60; Before and After School Care $70; Days out of School Daily/Weekly $28/110; Weather Related Delays $5 per hour";"YES";"NO";;
"Daviess County Family YMCA After School Child Care @ North Elementary School";;"600 NE 6th St.";;"Washington";"IN";47501;"812-254-8363";;"DAVIESS";;;;"Danielle";"Cremeans";;"YES";"http://www.dcymca.org/";;"Monday - Friday";"After School - 6:00pm";;;"As the designated after school child care provider for the Washington Community Schools, YMCA AFTER SCHOOL CHILD CARE provides after school programming for students in grades K-6, Monday through Friday until 6 p.m. The program meets at North Elementary. School bus transportation to North is provided to students attenting other elementary schools. After school child care begins the first day of school. Children may register throughout the school year. ";"Help with homework; Afternooon snack; Enrichment programs; Sports and games; Arts and crafts; Independent and group activities; Guest speakers, celebrations, parties";"Members, five days a week for one child, $38; additional children, $33 per child. Program Members, five days a week for one child, $48; additional children, $43 per child. Members, three days a week for one child $27; additional children $24 per child. Program Members, three days a week for one child, $33; additional children, $30 per child. At the time of enrollment, a $30 registration fee is due along with the first week's payment. Weekly payments are due on the Friday prior to the week of care. ";"YES";"NO";"http://www.dcymca.org/logos/after_school.jpg";
"Kosciusko Community YMCA Kids' Club @ Eisenhower Elementary School";;"1900 County Farm Rd.";;"Warsaw";"IN";46582;"574-551-2596";;"KOSCIUSKO";;;;"Kathy";"Gagnon";;;"http://www.kcymca.org/";;"Monday - Friday";"6:00am - school starts; after school - 6:00pm";;;"At the Y, we believe that all kids deserve the opportunity to discover who they are and what they can achieve. That's why, through the Y, millions of youth today are cultivating the values, skills and relationships that lead to positive behaviors, better health and educational achievement. We provide a safe and nurturing environment for your child to learn, grow and develop social skills before and after school. The Kids' Club Before and After School Care Program is more than just babysitting. Kids' Club has a curriculum involving arts and humanities, health and nutrition, STEM, college and career readiness and leadership development. Time is also scheduled for homework and the Kids' Club Caregivers are there to help. There is plenty of time for fun with group games and activities. Kids are encouraged to be active for at least 30 minutes of play each morning and each afternoon. Kids' Club begins at 6:00 a.m. until school begins and then starts again after school until 6:00 p.m.";"Homework Time; STEM; Free Time; Snack; Small Group Games; Arts and Crafts";"Activity and supply fee per child $10. 1-2 Days Morning OR 1-2 Days Afternoon Session: Y Members - $10, Program Members - $12; 3 Days Morning OR 3 Days Afternoon Session: Y Members - $15, Program Members - $18; 4-5 Days Morning OR 4-5 Days Afternoon Session: Y Members - $25, Program Members - $30; Snow Day/day: Y Members $20, Program Members - $25.";"YES";"NO";;
"Kosciusko Community YMCA Kids' Club @ Harrison Elementary School";;"1300 Husky Trail";;"Warsaw";"IN";46582;"574-551-2598";;"KOSCIUSKO";;;;"Kathy";"Gagnon";;;"http://www.kcymca.org/";;"Monday - Friday";"6:00am - school starts; after school - 6:00pm";;;"At the Y, we believe that all kids deserve the opportunity to discover who they are and what they can achieve. That's why, through the Y, millions of youth today are cultivating the values, skills and relationships that lead to positive behaviors, better health and educational achievement. We provide a safe and nurturing environment for your child to learn, grow and develop social skills before and after school. The Kids' Club Before and After School Care Program is more than just babysitting. Kids' Club has a curriculum involving arts and humanities, health and nutrition, STEM, college and career readiness and leadership development. Time is also scheduled for homework and the Kids' Club Caregivers are there to help. There is plenty of time for fun with group games and activities. Kids are encouraged to be active for at least 30 minutes of play each morning and each afternoon. Kids' Club begins at 6:00 a.m. until school begins and then starts again after school until 6:00 p.m.";"Homework Time; STEM; Free Time; Snack; Small Group Games; Arts and Crafts";"Activity and supply fee per child $10. 1-2 Days Morning OR 1-2 Days Afternoon Session: Y Members - $10, Program Members - $12; 3 Days Morning OR 3 Days Afternoon Session: Y Members - $15, Program Members - $18; 4-5 Days Morning OR 4-5 Days Afternoon Session: Y Members - $25, Program Members - $30; Snow Day/day: Y Members $20, Program Members - $25.";"YES";"NO";;
"Kosciusko Community YMCA Kids' Club @ Jefferson Elementary School";;"1 Jefferson Drive";;"Winona Lake";"IN";46590;"574-551-3960";;"KOSCIUSKO";;;;"Kathy";"Gagnon";;;"http://www.kcymca.org/";;"Monday - Friday";"6:00am - school starts; after school - 6:00pm";;;"At the Y, we believe that all kids deserve the opportunity to discover who they are and what they can achieve. That's why, through the Y, millions of youth today are cultivating the values, skills and relationships that lead to positive behaviors, better health and educational achievement. We provide a safe and nurturing environment for your child to learn, grow and develop social skills before and after school. The Kids' Club Before and After School Care Program is more than just babysitting. Kids' Club has a curriculum involving arts and humanities, health and nutrition, STEM, college and career readiness and leadership development. Time is also scheduled for homework and the Kids' Club Caregivers are there to help. There is plenty of time for fun with group games and activities. Kids are encouraged to be active for at least 30 minutes of play each morning and each afternoon. Kids' Club begins at 6:00 a.m. until school begins and then starts again after school until 6:00 p.m.";"Homework Time; STEM; Free Time; Snack; Small Group Games; Arts and Crafts";"Activity and supply fee per child $10. 1-2 Days Morning OR 1-2 Days Afternoon Session: Y Members - $10, Program Members - $12; 3 Days Morning OR 3 Days Afternoon Session: Y Members - $15, Program Members - $18; 4-5 Days Morning OR 4-5 Days Afternoon Session: Y Members - $25, Program Members - $30; Snow Day/day: Y Members $20, Program Members - $25.";"YES";"NO";;
"Kosciusko Community YMCA Kids' Club @ Lincoln Elementary School";;"203 N. Lincoln St.";;"Warsaw";"IN";46580;"574-551-3912";;"KOSCIUSKO";;;;"Kathy";"Gagnon";;;"http://www.kcymca.org/";;"Monday - Friday";"6:00am - school starts; after school - 6:00pm";;;"At the Y, we believe that all kids deserve the opportunity to discover who they are and what they can achieve. That's why, through the Y, millions of youth today are cultivating the values, skills and relationships that lead to positive behaviors, better health and educational achievement. We provide a safe and nurturing environment for your child to learn, grow and develop social skills before and after school. The Kids' Club Before and After School Care Program is more than just babysitting. Kids' Club has a curriculum involving arts and humanities, health and nutrition, STEM, college and career readiness and leadership development. Time is also scheduled for homework and the Kids' Club Caregivers are there to help. There is plenty of time for fun with group games and activities. Kids are encouraged to be active for at least 30 minutes of play each morning and each afternoon. Kids' Club begins at 6:00 a.m. until school begins and then starts again after school until 6:00 p.m.";"Homework Time; STEM; Free Time; Snack; Small Group Games; Arts and Crafts";"Activity and supply fee per child $10. 1-2 Days Morning OR 1-2 Days Afternoon Session: Y Members - $10, Program Members - $12; 3 Days Morning OR 3 Days Afternoon Session: Y Members - $15, Program Members - $18; 4-5 Days Morning OR 4-5 Days Afternoon Session: Y Members - $25, Program Members - $30; Snow Day/day: Y Members $20, Program Members - $25.";"YES";"NO";;
"Kosciusko Community YMCA Kids' Club @ Madison Elementary School";;"1436 W 300 N";;"Warsaw";"IN";46582;"574-551-2594";;"KOSCIUSKO";;;;"Kathy";"Gagnon";;;"http://www.kcymca.org/";;"Monday - Friday";"6:00am - school starts; after school - 6:00pm";;;"At the Y, we believe that all kids deserve the opportunity to discover who they are and what they can achieve. That's why, through the Y, millions of youth today are cultivating the values, skills and relationships that lead to positive behaviors, better health and educational achievement. We provide a safe and nurturing environment for your child to learn, grow and develop social skills before and after school. The Kids' Club Before and After School Care Program is more than just babysitting. Kids' Club has a curriculum involving arts and humanities, health and nutrition, STEM, college and career readiness and leadership development. Time is also scheduled for homework and the Kids' Club Caregivers are there to help. There is plenty of time for fun with group games and activities. Kids are encouraged to be active for at least 30 minutes of play each morning and each afternoon. Kids' Club begins at 6:00 a.m. until school begins and then starts again after school until 6:00 p.m.";"Homework Time; STEM; Free Time; Snack; Small Group Games; Arts and Crafts";"Activity and supply fee per child $10. 1-2 Days Morning OR 1-2 Days Afternoon Session: Y Members - $10, Program Members - $12; 3 Days Morning OR 3 Days Afternoon Session: Y Members - $15, Program Members - $18; 4-5 Days Morning OR 4-5 Days Afternoon Session: Y Members - $25, Program Members - $30; Snow Day/day: Y Members $20, Program Members - $25.";"YES";"NO";;
"Kosciusko Community YMCA Kids' Club @ Washington Elementary School";;"423 W. Kincaide St.";;"Warsaw";"IN";46582;"574-551-3923";;"KOSCIUSKO";;;;"Kathy";"Gagnon";;;"http://www.kcymca.org/";;"Monday - Friday";"6:00am - school starts; after school - 6:00pm";;;"At the Y, we believe that all kids deserve the opportunity to discover who they are and what they can achieve. That's why, through the Y, millions of youth today are cultivating the values, skills and relationships that lead to positive behaviors, better health and educational achievement. We provide a safe and nurturing environment for your child to learn, grow and develop social skills before and after school. The Kids' Club Before and After School Care Program is more than just babysitting. Kids' Club has a curriculum involving arts and humanities, health and nutrition, STEM, college and career readiness and leadership development. Time is also scheduled for homework and the Kids' Club Caregivers are there to help. There is plenty of time for fun with group games and activities. Kids are encouraged to be active for at least 30 minutes of play each morning and each afternoon. Kids' Club begins at 6:00 a.m. until school begins and then starts again after school until 6:00 p.m.";"Homework Time; STEM; Free Time; Snack; Small Group Games; Arts and Crafts";"Activity and supply fee per child $10. 1-2 Days Morning OR 1-2 Days Afternoon Session: Y Members - $10, Program Members - $12; 3 Days Morning OR 3 Days Afternoon Session: Y Members - $15, Program Members - $18; 4-5 Days Morning OR 4-5 Days Afternoon Session: Y Members - $25, Program Members - $30; Snow Day/day: Y Members $20, Program Members - $25.";"YES";"NO";;
"Kosciusko Community YMCA Kids' Club @ Pierceton Elementary School";;"434 S 1st St";;"Pierceton";"IN";46562;"574-253-8789";;"KOSCIUSKO";;;;"Kathy";"Gagnon";;;"http://www.kcymca.org/";;"Monday - Friday";"6:00am - school starts; after school - 6:00pm";;;"At the Y, we believe that all kids deserve the opportunity to discover who they are and what they can achieve. That's why, through the Y, millions of youth today are cultivating the values, skills and relationships that lead to positive behaviors, better health and educational achievement. We provide a safe and nurturing environment for your child to learn, grow and develop social skills before and after school. The Kids' Club Before and After School Care Program is more than just babysitting. Kids' Club has a curriculum involving arts and humanities, health and nutrition, STEM, college and career readiness and leadership development. Time is also scheduled for homework and the Kids' Club Caregivers are there to help. There is plenty of time for fun with group games and activities. Kids are encouraged to be active for at least 30 minutes of play each morning and each afternoon. Kids' Club begins at 6:00 a.m. until school begins and then starts again after school until 6:00 p.m.";"Homework Time; STEM; Free Time; Snack; Small Group Games; Arts and Crafts";"Activity and supply fee per child $10. 1-2 Days Morning OR 1-2 Days Afternoon Session: Y Members - $10, Program Members - $12; 3 Days Morning OR 3 Days Afternoon Session: Y Members - $15, Program Members - $18; 4-5 Days Morning OR 4-5 Days Afternoon Session: Y Members - $25, Program Members - $30; Snow Day/day: Y Members $20, Program Members - $25.";"YES";"NO";;
"Kosciusko Community YMCA Kids' Club @ Mentone Elementary School";;"301 E. Jackson St.";;"Mentone";"IN";46539;"574-253-8746";;"KOSCIUSKO";;;;"Kathy";"Gagnon";;;"http://www.kcymca.org/";;"Monday - Friday";"6:00am - school starts; after school - 6:00pm";;;"At the Y, we believe that all kids deserve the opportunity to discover who they are and what they can achieve. That's why, through the Y, millions of youth today are cultivating the values, skills and relationships that lead to positive behaviors, better health and educational achievement. We provide a safe and nurturing environment for your child to learn, grow and develop social skills before and after school. The Kids' Club Before and After School Care Program is more than just babysitting. Kids' Club has a curriculum involving arts and humanities, health and nutrition, STEM, college and career readiness and leadership development. Time is also scheduled for homework and the Kids' Club Caregivers are there to help. There is plenty of time for fun with group games and activities. Kids are encouraged to be active for at least 30 minutes of play each morning and each afternoon. Kids' Club begins at 6:00 a.m. until school begins and then starts again after school until 6:00 p.m.";"Homework Time; STEM; Free Time; Snack; Small Group Games; Arts and Crafts";"Activity and supply fee per child $10. 1-2 Days Morning OR 1-2 Days Afternoon Session: Y Members - $10, Program Members - $12; 3 Days Morning OR 3 Days Afternoon Session: Y Members - $15, Program Members - $18; 4-5 Days Morning OR 4-5 Days Afternoon Session: Y Members - $25, Program Members - $30; Snow Day/day: Y Members $20, Program Members - $25.";"YES";"NO";;
"Apple Tree YMCA After School Enrichment @ Burris Laboratory School";;"2201 W University Ave";;"Muncie";"IN";47303;"765-286-0616";454;"DELAWARE";"kbuck@muncieymca.org";;;"Kelsey";"Buck";;;"http://www.muncieymca.org/";;"Monday - Friday";"3:00pm - 6:00pm";;;"Apple Tree YMCA's youth enrichment program is specifically designed for children in grades K-5. Children are engaged in a variety of fun and engaging activities that build upon what they are learning in school.";"Homework Assistance; Interest-Based Projects; Healthy Snacks; Character Development; Outdoor Play; Social Awareness; Physical Wellness Activities; Leadership Opportunities; Field Trips";"PM Daily fee: $15; PM Weekly fee: $75; PM Prepaid Weekly fee: $55";"YES";"NO";;
"YMCA of Harrison County After School Care";;"198 Jenkins Court NE";;"Corydon";"IN";47112;"812-734-0770";;"HARRISON";"contactus@ymcaharrison.org";;;;;;"YES";"http://ymcaharrison.org/";;"Monday - Friday";"After School - 6:00pm";;;"Students will be transported to the Y after school and may stay as late as 6 p.m. Space is limited. After School Care follows South Harrison Community School Corporation’s (SHCSC) calendar. Daily snacks are provided or students may bring their own. Students attending on Fridays should bring their swimsuit and a towel for swimming.";;"Member: $35 per week per student; $10 per day per student; Participant:  $45 per week per student; $12 per day per student";"YES";"NO";"http://ymcaharrison.org/wp-content/uploads/2013/04/ymca-logo2.png";"Corydon Elementary School (CES); Corydon Intermediate School (CIS); New Middletown Elementary School; Lanesville Elementary School; Morgan Elementary School; North Harrison Elementary School"
